term.clean	term	component	std.error	z.ratio	bound	X.ch	PVE	feature	LRT.pval
Diet	Diet.5mo.as.AL	0.0990375521811577	0.0718011346363553	1.37933129723847	P	0	0.100220896635857	OANTIGENPWY	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0551309396176113	0.0221165525488871	2.4927456255105	P	0	0.0557896684557345	OANTIGENPWY	0.00238719304268742
Mouse	ide(Mouse)	0.0656497184692892	0.0204875826407629	3.20436625542488	P	0	0.0664341303271378	OANTIGENPWY	0.000453628478255141
Residual	units!R	0.605602009030796	0.0189381651874633	31.9778607397348	P	0	0.61283800955139	OANTIGENPWY	NA
Age	Age	0.0145788041330196	0.0111280016047404	1.31010082949748	P	0.1	0.0143609104071381	P105PWY	0.00299826609515152
Batch	Batch	0.0287726673310212	0.00966997733242128	2.97546378258332	P	0	0.0283426331779381	P105PWY	1.64786630473257e-05
Cage	Cage	0.0167381522125528	0.00856882713102741	1.95337727749747	P	0	0.0164879850303416	P105PWY	0.0176327045545354
Cohort	Cohort	0.00429965083197716	0.00604368028969118	0.711429232832046	P	0.1	0.00423538856936486	P105PWY	0.385710546763757
Diet	Diet.5mo.as.AL	0.00693971461927536	0.00693421340313136	1.00079334393451	P	0	0.00683599415899947	P105PWY	0.0341633322330908
Genetics	vm(Mouse, kinship.mat.x2)	0.0459191001252668	0.022690314357744	2.02373133317102	P	0	0.0452327966586633	P105PWY	0.0194647881407732
Mouse	ide(Mouse)	0.00854080844845821	0.0224651567565788	0.380180229365953	P	0	0.00841315815849646	P105PWY	0.701862591182223
Residual	units!R	0.889383798158524	0.0274750153368037	32.3706388242545	P	0	0.876091133839058	P105PWY	NA
Age	Age	0.00704193885386176	0.00680705027308082	1.03450666167544	P	0	0.00712409358759001	P108PWY	0.087535743512555
Batch	Batch	0.0450973258764177	0.0119518262506978	3.77325815573874	P	0	0.0456234535347402	P108PWY	1.63110747131157e-10
Cage	Cage	0.0137979622734198	0.00800685099083184	1.72326952121615	P	0	0.0139589361103261	P108PWY	0.0462269059593508
Cohort	Cohort	0.0238307281741164	0.0146412292788272	1.62764531039605	P	0	0.0241087492089939	P108PWY	0.00213120684099677
Diet	Diet.5mo.as.AL	0.0080773654153691	0.00762370679776125	1.059506304432	P	0.1	0.00817159994632665	P108PWY	0.021649517259417
Genetics	vm(Mouse, kinship.mat.x2)	0.0075284722650846	0.0187256242137564	0.402041191211878	P	0.2	0.00761630313768289	P108PWY	0.690187859890054
Mouse	ide(Mouse)	0.0239115507561693	0.0216689701069934	1.10349271968639	P	0.1	0.0241905147071734	P108PWY	0.279529816027294
Residual	units!R	0.859182700394507	0.0266544658272204	32.2340993799651	P	0	0.869206349767167	P108PWY	NA
Age	Age	0.032465168530942	0.0218881338602694	1.48323145034633	P	0	0.0311259405909108	P122PWY	0.000212214566291058
Batch	Batch	0.0466322580549254	0.0120310176451046	3.87600279797611	P	0	0.0447086203311792	P122PWY	5.07668351801271e-11
Cage	Cage	0.0216538801639189	0.00862450751798073	2.51073816316746	P	0	0.0207606311022987	P122PWY	0.00101550323333455
Cohort	Cohort	0.0493600026921038	0.0262487037972045	1.88047391114836	P	0	0.0473238421632504	P122PWY	9.54595020652427e-06
Diet	Diet.5mo.as.AL	0.0512574489485056	0.0383072475380021	1.3380613915854	P	0	0.0491430164390568	P122PWY	3.18967074974807e-13
Genetics	vm(Mouse, kinship.mat.x2)	0.0510517851105481	0.0152674658175988	3.34382835504375	P	0	0.0489458364861524	P122PWY	7.68182732051592e-05
Mouse	ide(Mouse)	4.42503291092286e-07	NA	NA	B	0	4.24249488700294e-07	P122PWY	1
Residual	units!R	0.790605117451807	0.0230556422534542	34.2911773508871	P	0	0.757991688637663	P122PWY	NA
Age	Age	0.0177791755873981	0.0155987344053491	1.13978321095724	P	0.9	0.0169274519152234	P124PWY	0.408240555961576
Batch	Batch	0.0501235713411143	0.0124247522584697	4.03417068593429	P	0	0.0477223670763102	P124PWY	3.05044878246008e-12
Cage	Cage	0.0256434257548254	0.0103998671279874	2.46574551763413	P	0	0.0244149597529193	P124PWY	0.00178726784057293
Cohort	Cohort	0.0118890909649711	0.0110399879033386	1.0769115934788	P	0.3	0.0113195358601393	P124PWY	0.159550712940181
Diet	Diet.5mo.as.AL	0.103989115948696	0.0757884318673489	1.37209747433099	P	0	0.0990074456082111	P124PWY	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0856889538340589	0.0269026864796456	3.18514487015602	P	0	0.0815839653847588	P124PWY	5.49259305162586e-05
Mouse	ide(Mouse)	0.0545514593137787	0.0232166056622732	2.34967419903352	P	0	0.0519381340208922	P124PWY	0.010771529333771
Residual	units!R	0.700651325501439	0.0219485402069622	31.9224567508681	P	0	0.667086140381546	P124PWY	NA
Age	Age	0.0796524222008584	0.045773119498308	1.7401571724602	P	0	0.0768224880699699	P161PWY	2.910005569845e-12
Batch	Batch	0.0300007552478994	0.00939251792397524	3.19411211037669	P	0	0.0289348722667846	P161PWY	1.10407856845907e-06
Cage	Cage	0.0271283095619159	0.00956157660077692	2.83722138038528	P	0	0.0261644803772995	P161PWY	0.000205022680313305
Cohort	Cohort	0.0415127853619189	0.0223732876398165	1.85546201480201	P	0	0.0400378967782711	P161PWY	3.54727730177418e-05
Diet	Diet.5mo.as.AL	0.0283028320382623	0.0221734638160682	1.27642808868466	P	0	0.0272972737868898	P161PWY	5.27460759625065e-07
Genetics	vm(Mouse, kinship.mat.x2)	0.0203053944487457	0.0187891472531786	1.08069803142932	P	0	0.0195839734648771	P161PWY	0.235877616640879
Mouse	ide(Mouse)	0.0274461756201783	0.0204514654524446	1.34201510811039	P	0	0.0264710531191445	P161PWY	0.166653764354839
Residual	units!R	0.782488639723205	0.0242221197980015	32.3047134705265	P	0	0.754687962136764	P161PWY	NA
Age	Age	0.0205957736606648	0.0137625576105773	1.49650771632998	P	0.2	0.0208497873647814	P164PWY	2.44698019761236e-05
Batch	Batch	0.0223793892163688	0.00834430939645687	2.68199417747758	P	0.1	0.022655400773127	P164PWY	0.00018184834139412
Cage	Cage	0.00543867209308571	0.00689127995381178	0.789210731466135	P	0	0.00550574882769166	P164PWY	0.388412194517575
Cohort	Cohort	0.0423869847251634	0.0214605120560895	1.97511525421109	P	0.1	0.042909755812755	P164PWY	6.80069855207854e-07
Diet	Diet.5mo.as.AL	0.0233605597091086	0.0182024783283486	1.28337247751185	P	0	0.023648672328703	P164PWY	1.55107301003099e-07
Genetics	vm(Mouse, kinship.mat.x2)	0.0206677847579412	0.0182010730239242	1.13552562152652	P	0	0.0209226865959953	P164PWY	0.174799232806045
Mouse	ide(Mouse)	0.0447654990727718	0.0209635098246554	2.13540096325486	P	0	0.0453176050739085	P164PWY	0.0200353924466297
Residual	units!R	0.80822230104983	0.0249347431935531	32.4135001020904	P	0	0.818190343223038	P164PWY	NA
Age	Age	0.0127635050530104	0.00995127395001255	1.28260010900356	P	0.3	0.0126135599554957	P185PWY	0.0276691624597153
Batch	Batch	0.00742948426907738	0.00616427669260131	1.20524834292313	P	0.1	0.00734220301376515	P185PWY	0.148982350044402
Cage	Cage	0.0160630268299829	0.00863268622752589	1.86072172746936	P	0	0.0158743190953599	P185PWY	0.0261381590860946
Cohort	Cohort	0.00549938500689363	0.00558621823773277	0.98445581122259	P	0.1	0.00543477847305323	P185PWY	0.185158503839113
Diet	Diet.5mo.as.AL	0.0142760708696292	0.012102893334394	1.17955851342253	P	0.1	0.0141083562152468	P185PWY	0.00065613103360096
Genetics	vm(Mouse, kinship.mat.x2)	0.0317229908918556	0.0224747813645325	1.41149274724059	P	0	0.0313503105863297	P185PWY	0.128832972186503
Mouse	ide(Mouse)	0.0273181822906913	0.0234686252566863	1.16402993323643	P	0	0.0269972494834029	P185PWY	0.235131114731061
Residual	units!R	0.89681496606147	0.0278666601421049	32.1823627764576	P	0	0.886279223177347	P185PWY	NA
Age	Age	0.0225506066937342	0.0160372129740563	1.40614249684248	P	0.1	0.021857206112106	P41PWY	0.000928562589591952
Batch	Batch	0.0766981397800514	0.0161905293090683	4.73722250310203	P	0.1	0.0743397759694642	P41PWY	0
Cage	Cage	0.0078217564827948	0.00755916696615234	1.0347378908044	P	0.1	0.00758124807571806	P41PWY	0.249892345667529
Cohort	Cohort	0.0314235582775203	0.0193906504467933	1.6205520471706	P	0	0.0304573264646745	P41PWY	0.00217979848739835
Diet	Diet.5mo.as.AL	0.0180421765064472	0.0146039728027826	1.23542934173429	P	0.3	0.0174874040405301	P41PWY	3.87880853556233e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.087146663208203	0.0268115512861925	3.25034020888907	P	0	0.0844670214683507	P41PWY	6.47200660410796e-05
Mouse	ide(Mouse)	0.0236741019502511	0.0229444682417104	1.03179998337091	P	0	0.0229461554127245	P41PWY	0.296881009587559
Residual	units!R	0.764367114907808	0.0238986691955858	31.9836685738547	P	0	0.740863862456432	P41PWY	NA
Age	Age	0.00864678410603601	0.00774556013574565	1.11635362123537	P	0.1	0.00866943414420226	P42PWY	0.033871952007318
Batch	Batch	0.0612557934261806	0.0140716909736938	4.35312241724854	P	0	0.0614162514695402	P42PWY	1.4432899320127e-15
Cage	Cage	0.000109891749664971	0.00604166509438437	0.0181889839883899	P	5.5	0.000110179608398756	P42PWY	0.985882536531592
Cohort	Cohort	0.045021165878087	0.0238873787542675	1.88472608657591	P	0	0.0451390977141226	P42PWY	1.37778630219243e-05
Diet	Diet.5mo.as.AL	0.00287961559741256	0.00354893191584034	0.811403449178511	P	0.2	0.00288715867960192	P42PWY	0.179101886421748
Genetics	vm(Mouse, kinship.mat.x2)	0.0298357393129405	0.0195646812989194	1.52497957196923	P	0.1	0.0299138932978058	P42PWY	0.0941456220494734
Mouse	ide(Mouse)	0.00481753337609766	0.0203818035848773	0.23636442947925	P	0.4	0.00483015278621565	P42PWY	0.814712201489694
Residual	units!R	0.844820844888179	0.0260881575577809	32.3833081357717	P	0	0.847033832300113	P42PWY	NA
Age	Age	0.0387036774016101	0.0250938633516743	1.54235626691686	P	0	0.0368770611884644	P441PWY	4.62006812596005e-05
Batch	Batch	0.0404784130731395	0.0108233650080291	3.73991018903191	P	0	0.0385680383861406	P441PWY	2.41852982085788e-10
Cage	Cage	0.0295098316637497	0.00966381236205082	3.0536428645524	P	0	0.0281171180875983	P441PWY	1.73277331388944e-05
Cohort	Cohort	0.0453213682008839	0.024634212653281	1.83977336068208	P	0	0.0431824307273549	P441PWY	3.34721268611116e-05
Diet	Diet.5mo.as.AL	0.0765180480450899	0.0563179724178539	1.35867902838122	P	0	0.0729067863629736	P441PWY	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0568263633994611	0.0156511275419025	3.6308159426419	P	0	0.0541444488195497	P441PWY	2.00817789397512e-05
Mouse	ide(Mouse)	3.84125233788453e-07	NA	NA	B	0	3.65996481509033e-07	P441PWY	1
Residual	units!R	0.762174500318638	0.0223009041858645	34.1768429641407	P	0	0.726203750431437	P441PWY	NA
Age	Age	0.021856934081707	0.0156456618799743	1.39699644856079	P	0.1	0.0218387967961749	P461PWY	0.000191483054355235
Batch	Batch	0.041495513552091	0.0112966603551487	3.67325494859005	P	0	0.0414610798124465	P461PWY	4.77302120049927e-09
Cage	Cage	0.00434150918290029	0.00696609666866194	0.623234128006181	P	0	0.00433790651880311	P461PWY	0.504931518733329
Cohort	Cohort	0.0216803744578711	0.0134114576839763	1.61655615435259	P	0	0.0216623836847592	P461PWY	0.00218919577921151
Diet	Diet.5mo.as.AL	0.0141317908666957	0.0116951965906556	1.20834145515663	P	0.1	0.0141200640469565	P461PWY	0.00016663097115921
Genetics	vm(Mouse, kinship.mat.x2)	0.0412087209314623	0.0210045086419255	1.96189883010206	P	0	0.0411745251776044	P461PWY	0.016612142802629
Mouse	ide(Mouse)	0.0302536874448441	0.021496195843411	1.40739727462603	P	0	0.0302285823790771	P461PWY	0.132064833398973
Residual	units!R	0.825861977028306	0.0254299021673775	32.4760186489335	P	0	0.825176661584178	P461PWY	NA
Age	Age	0.000252952435764654	0.00285971868820054	0.0884536079749238	P	0.9	0.000244457742855116	PANTOPWY	0.928335485076355
Batch	Batch	0.0825856019187903	0.0163783407184863	5.04236682691401	P	0	0.0798121978006258	PANTOPWY	0
Cage	Cage	0.00669074799211438	0.00836186646884542	0.800150064228211	P	0.1	0.00646605812361675	PANTOPWY	0.396713878158086
Cohort	Cohort	0.00501956590749051	0.00833849741644438	0.601974871107042	P	0.1	0.0048509979678523	PANTOPWY	0.475868916663796
Diet	Diet.5mo.as.AL	0.00858487470104941	0.00792866281334132	1.08276450937022	P	0.1	0.00829657593835189	PANTOPWY	0.00950748773472287
Genetics	vm(Mouse, kinship.mat.x2)	0.11240231923348	0.0312678794713862	3.59481746551893	P	0.1	0.108627604903009	PANTOPWY	3.0395471711242e-05
Mouse	ide(Mouse)	0.0394046997808247	0.0256506528333289	1.53620650658936	P	0.1	0.0380814042655284	PANTOPWY	0.116658218583796
Residual	units!R	0.77980836403617	0.0244240610757178	31.9278747960325	P	0	0.75362070325816	PANTOPWY	NA
Age	Age	0.00754134810077983	0.00713635164095111	1.056751191674	P	0.3	0.00743293253190873	PANTOSYNPWY	0.0795171789374006
Batch	Batch	0.0645745279567561	0.0142703867824812	4.52507202089505	P	0	0.0636461947079182	PANTOSYNPWY	0
Cage	Cage	0.00935626049184174	0.00798911319668938	1.17112628917549	P	0.1	0.00922175346601908	PANTOSYNPWY	0.197135472424769
Cohort	Cohort	0.00951819053113525	0.00948123494861498	1.0038977604416	P	0	0.00938135557440519	PANTOSYNPWY	0.161413802061689
Diet	Diet.5mo.as.AL	0.0156796354330089	0.0128342090205343	1.22170641041625	P	0.3	0.0154542226059594	PANTOSYNPWY	8.24168391841962e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.115056157404471	0.0295119170067769	3.89863380877802	P	0	0.11340209256216	PANTOSYNPWY	3.87635745380255e-06
Mouse	ide(Mouse)	0.00533490401360967	0.0233515731865049	0.228460154311692	P	0.4	0.00525820862098505	PANTOSYNPWY	0.822266407380762
Residual	units!R	0.78752481663747	0.0245372315117426	32.095096639594	P	0	0.776203239930644	PANTOSYNPWY	NA
Age	Age	0.0887543147679227	0.051136385074555	1.73563920559739	P	0.2	0.0887869883527527	PENTOSEPPWY	7.99360577730113e-15
Batch	Batch	0.0429564237551434	0.0109056300360042	3.93892178749193	P	0	0.0429722375255412	PENTOSEPPWY	6.80833167621131e-12
Cage	Cage	0.00582079970856912	0.0063106463456398	0.922377739102885	P	0.1	0.00582294254966426	PENTOSEPPWY	0.306076235029521
Cohort	Cohort	0.0130556970020686	0.0100188483761247	1.3031135427881	P	0.2	0.0130605032633149	PENTOSEPPWY	0.0595959338171788
Diet	Diet.5mo.as.AL	0.0618137168557525	0.0453438147772123	1.36322268339049	P	0	0.0618364726589676	PENTOSEPPWY	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0431350921618242	0.0193834922682004	2.2253519420022	P	0	0.0431509717063465	PENTOSEPPWY	0.00790199614566656
Mouse	ide(Mouse)	0.0202868115919692	0.0190299415897842	1.06604697109841	P	0	0.0202942798808204	PENTOSEPPWY	0.260585816882505
Residual	units!R	0.723809144459541	0.0224757034958433	32.2040707020985	P	0	0.724075604062592	PENTOSEPPWY	NA
Age	Age	0.0241928691834076	0.0174546718562373	1.38603975959379	P	0.2	0.0240316200541151	PEPTIDOGLYCANSYNPWY	0.00238009052975652
Batch	Batch	0.098842216240801	0.0193934324435908	5.09668500036294	P	0	0.0981834179318718	PEPTIDOGLYCANSYNPWY	0
Cage	Cage	0.02038579655798	0.00875073010679534	2.32961093636627	P	0	0.0202499221430857	PEPTIDOGLYCANSYNPWY	0.00313779317477347
Cohort	Cohort	0.0337201880065504	0.0212764580950201	1.58485908960772	P	0	0.0334954378574707	PEPTIDOGLYCANSYNPWY	0.00222028531850438
Diet	Diet.5mo.as.AL	0.00271744621025579	0.00401788137788783	0.67633808832961	P	0.1	0.00269933402058613	PEPTIDOGLYCANSYNPWY	0.305693410690932
Genetics	vm(Mouse, kinship.mat.x2)	0.0482452512303955	0.022550935976847	2.1393901911623	P	0	0.047923689339806	PEPTIDOGLYCANSYNPWY	0.0200560098318289
Mouse	ide(Mouse)	0.0212991611201521	0.0216042053676867	0.985880330132812	P	0.1	0.0211571989924173	PEPTIDOGLYCANSYNPWY	0.330810760008632
Residual	units!R	0.757306944897584	0.0236682529946739	31.9967403199552	P	0	0.752259379660647	PEPTIDOGLYCANSYNPWY	NA
Age	Age	0.103445259027437	0.0631860452858335	1.63715356071873	P	0.2	0.0956420204187304	PHOSLIPSYNPWY	2.37417810966534e-08
Batch	Batch	0.0365307673950124	0.0103690174201127	3.52306934349961	P	0	0.0337751235189906	PHOSLIPSYNPWY	1.33057254214641e-07
Cage	Cage	0.0185717532624906	0.0091982804472772	2.01904620857565	P	0	0.0171708207939392	PHOSLIPSYNPWY	0.0159860490255981
Cohort	Cohort	8.05573185779708e-08	NA	NA	B	0	7.44805975715998e-08	PHOSLIPSYNPWY	1
Diet	Diet.5mo.as.AL	0.0212370734562679	0.0172246256148015	1.23294833404207	P	0	0.0196350865398261	PHOSLIPSYNPWY	2.86476492514787e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.0704618668609642	0.0261582492037056	2.6936767178968	P	0	0.0651466811762804	PHOSLIPSYNPWY	0.00143294375507719
Mouse	ide(Mouse)	0.0352643416958625	0.0238533698534689	1.47837986466865	P	0	0.0326042287509203	PHOSLIPSYNPWY	0.131566763789495
Residual	units!R	0.796076831049094	0.0247777122728891	32.1287462813964	P	0	0.736025964320715	PHOSLIPSYNPWY	NA
Age	Age	0.0751134899371426	0.0438728921730897	1.71207062531462	P	0	0.0714512383060088	POLYAMINSYN3PWY	8.3898423763884e-09
Batch	Batch	0.0415061546477456	0.0119766638116078	3.46558568401307	P	0	0.0394824704508323	POLYAMINSYN3PWY	4.89934609215759e-07
Cage	Cage	0.00283717448271056	0.00659752942290107	0.430035896901388	P	0.1	0.00269884451181168	POLYAMINSYN3PWY	0.652405575786829
Cohort	Cohort	0.00508731012726436	0.00665789624607956	0.764101743138454	P	0.3	0.004839271994204	POLYAMINSYN3PWY	0.401873652314604
Diet	Diet.5mo.as.AL	0.0104922933743255	0.00908348068176482	1.15509612910708	P	0	0.00998072856011418	POLYAMINSYN3PWY	0.00111893002704699
Genetics	vm(Mouse, kinship.mat.x2)	0.0550576429568615	0.0230992935010013	2.38352064553294	P	0	0.0523732390915388	POLYAMINSYN3PWY	0.000848672423567787
Mouse	ide(Mouse)	4.08172921966719e-08	NA	NA	B	93.7	3.88271943453962e-08	POLYAMINSYN3PWY	0.99213662956317
Residual	units!R	0.861161151339516	0.0265666030639553	32.4151774039907	P	0	0.819174168258296	POLYAMINSYN3PWY	NA
Age	Age	0.0226002611108619	0.0165303395198264	1.36719884571973	P	0	0.0222528996266907	POLYAMSYNPWY	0.00402264021495646
Batch	Batch	0.0538124550140995	0.0130685032515936	4.11772136243203	P	0	0.0529853683645736	POLYAMSYNPWY	9.67004254448511e-14
Cage	Cage	0.0115030030549074	0.00738476414657364	1.55766695138727	P	0	0.0113262042031606	POLYAMSYNPWY	0.0717029760403771
Cohort	Cohort	0.0233815101271275	0.0150230977439927	1.55637076490946	P	0	0.023022141002139	POLYAMSYNPWY	0.00644016882237364
Diet	Diet.5mo.as.AL	0.0166395444023925	0.0135570678455094	1.22737044558674	P	0	0.0163837979395001	POLYAMSYNPWY	3.9948069755269e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.0315166484743433	0.0144557148391256	2.18022068262172	P	0	0.0310322439032435	POLYAMSYNPWY	0.0165544377228423
Mouse	ide(Mouse)	4.38856218237987e-08	NA	NA	B	NA	4.32111086110657e-08	POLYAMSYNPWY	0.997347797426695
Residual	units!R	0.856156251765106	0.0247023139843743	34.6589494533458	P	0	0.842997301749584	POLYAMSYNPWY	NA
Age	Age	0.00769296978677788	0.00835223707678514	0.921066980744635	P	1.3	0.0073817738198602	POLYISOPRENSYNPWY	0.141253889013458
Batch	Batch	0.0445607535837353	0.0117671733257426	3.7868698242297	P	0.1	0.0427581822514125	POLYISOPRENSYNPWY	2.27372343175603e-09
Cage	Cage	0.0207416538639846	0.00974528233298954	2.12837895868551	P	0	0.0199026126083217	POLYISOPRENSYNPWY	0.00960315839017534
Cohort	Cohort	0.0129958736426516	0.0108620306147228	1.19644973427312	P	0.2	0.0124701646412831	POLYISOPRENSYNPWY	0.0818967933108614
Diet	Diet.5mo.as.AL	0.0987662680088287	0.071922420766007	1.37323336668764	P	0	0.0947709755374238	POLYISOPRENSYNPWY	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0919861836188361	0.0272466094201561	3.37605983189923	P	0	0.0882651590798431	POLYISOPRENSYNPWY	2.492155710343e-05
Mouse	ide(Mouse)	0.0473243057280697	0.0230203050726101	2.05576362167228	P	0	0.0454099432012512	POLYISOPRENSYNPWY	0.0247073514119743
Residual	units!R	0.718089334231394	0.0224602624586597	31.9715468843299	P	0	0.689041188860604	POLYISOPRENSYNPWY	NA
Age	Age	0.14702833436152	0.0802230714318831	1.83274376980643	P	0	0.131919720663656	PPGPPMETPWY	0
Batch	Batch	0.209245843510955	0.0321780345887029	6.50275401172008	P	0	0.187743766164983	PPGPPMETPWY	0
Cage	Cage	0.0119464585995475	0.00799012636083778	1.49515264966284	P	0.1	0.010718841971624	PPGPPMETPWY	0.0957863804074548
Cohort	Cohort	0.121592050939646	0.0633031042145157	1.92079128580498	P	0.1	0.109097266622352	PPGPPMETPWY	4.39386156825261e-06
Diet	Diet.5mo.as.AL	0.00139040533944346	0.00268299151979744	0.518229494645751	P	0.2	0.0012475274564264	PPGPPMETPWY	0.474742744212453
Genetics	vm(Mouse, kinship.mat.x2)	0.12386187308527	0.0296378292584353	4.17918168045378	P	0	0.111133842121267	PPGPPMETPWY	1.74681101272611e-06
Mouse	ide(Mouse)	0.0897397179651725	0.0221130261427163	4.05822872844255	P	0	0.0805180754975561	PPGPPMETPWY	1.84623401306983e-05
Residual	units!R	0.409724164666716	0.0130183004141092	31.4729382203115	P	0	0.367620959502135	PPGPPMETPWY	NA
Age	Age	0.256285798658097	0.13765027620686	1.86186185542376	P	0.1	0.218036290926347	PWY01061	0
Batch	Batch	0.0588493290532942	0.0133116136922151	4.42090120807147	P	0	0.050066330235497	PWY01061	0
Cage	Cage	0.0373136517145948	0.0111617693452045	3.3429871699173	P	0	0.0317447562969395	PWY01061	2.9276280842927e-06
Cohort	Cohort	0.0239452178401655	0.0165435693758594	1.44740335632204	P	0	0.0203715013107619	PWY01061	0.013753897487739
Diet	Diet.5mo.as.AL	0.0262475927034264	0.0209446147810917	1.25319052070235	P	0	0.0223302570363461	PWY01061	2.32525718801835e-06
Genetics	vm(Mouse, kinship.mat.x2)	0.0581195295621804	0.0222130091679223	2.6164635832461	P	0	0.04944545005019	PWY01061	0.00142221531886577
Mouse	ide(Mouse)	0.0316525433693133	0.0200043801093957	1.5822806403507	P	0	0.0269285430201982	PWY01061	0.0915903338606521
Residual	units!R	0.683013590833815	0.0212562565315154	32.1323554700778	P	0	0.58107687112372	PWY01061	NA
Age	Age	0.000720343609243455	0.00271373725075253	0.265443387728012	P	0.4	0.000709707630464254	PWY01241	0.766753629796582
Batch	Batch	0.0394002736267111	0.0107813938260839	3.65446938144383	P	0	0.0388185228222186	PWY01241	5.73424863148375e-10
Cage	Cage	0.0220781772944612	0.009735605513842	2.26777648940999	P	0	0.021752189776596	PWY01241	0.00512005094855217
Cohort	Cohort	0.0196774468123405	0.0131162547971646	1.50023365027906	P	0	0.0193869064312789	PWY01241	0.00726206529474127
Diet	Diet.5mo.as.AL	0.0209985926761885	0.0170009300920641	1.23514375757538	P	0.1	0.020688545383159	PWY01241	4.85387760416067e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.00887525813321058	0.0194468247973141	0.456385976924953	P	0	0.00874421364839325	PWY01241	0.623791306938606
Mouse	ide(Mouse)	0.0573602601223987	0.0229024000895271	2.50455235687847	P	0	0.0565133274896903	PWY01241	0.00668414871026168
Residual	units!R	0.845876070757482	0.0262330528399899	32.2446676685689	P	0	0.8333865868182	PWY01241	NA
Age	Age	0.206046215246583	0.115642424572532	1.78175281267428	P	0.1	0.17774678014268	PWY01261	0
Batch	Batch	0.034067776801288	0.0102272815568818	3.33106863361597	P	0	0.0293887350748067	PWY01261	3.57472017431526e-07
Cage	Cage	0.0257601183833397	0.00996559472582408	2.58490527580726	P	0	0.02222209271475	PWY01261	0.00100625897652229
Cohort	Cohort	0.00196111346571187	0.00571458371071191	0.343176960035739	P	0	0.00169176416857537	PWY01261	0.710888965476753
Diet	Diet.5mo.as.AL	0.0156085945078234	0.0132709380167941	1.17614855016812	P	0	0.0134648307565277	PWY01261	0.000389980887028241
Genetics	vm(Mouse, kinship.mat.x2)	0.0495356860950879	0.0244313443876926	2.02754647100147	P	0	0.0427322030400965	PWY01261	0.0312156252301555
Mouse	ide(Mouse)	0.0294135899532036	0.0232279799242857	1.26629995587566	P	0	0.0253737779185232	PWY01261	0.213266183074771
Residual	units!R	0.79681898849545	0.0246991057558295	32.2610460626651	P	0	0.687379816184041	PWY01261	NA
Age	Age	0.155128810511743	0.0883043409210214	1.75675180737138	P	0.4	0.14121519565815	PWY01296	4.55191440096314e-15
Batch	Batch	0.0483415283104922	0.0116968483417039	4.13286783741014	P	0	0.0440057417849109	PWY01296	3.69704267200177e-14
Cage	Cage	0.00428455170331462	0.00727710552130646	0.588771413410179	P	0.1	0.00390026717213327	PWY01296	0.536493986112792
Cohort	Cohort	0.00541750297786773	0.00712605813363734	0.760238392147733	P	0	0.00493160323008013	PWY01296	0.359602177184794
Diet	Diet.5mo.as.AL	0.0662787380005476	0.0486803631263328	1.36150870174375	P	0	0.0603341502061867	PWY01296	0
Genetics	vm(Mouse, kinship.mat.x2)	0.108864331146227	0.0275827726269398	3.9468233530628	P	0	0.0991002108009094	PWY01296	2.85691782231368e-07
Mouse	ide(Mouse)	0.0475202047404859	0.0226186679020451	2.10092853152459	P	0	0.0432580833180248	PWY01296	0.0247690422503443
Residual	units!R	0.6626920780743	0.0207240846754903	31.976904575093	P	0	0.603254747829605	PWY01296	NA
Age	Age	0.0799896809891592	0.0456226868157519	1.75328737897878	P	0	0.0771648909322898	PWY01297	4.85389506366118e-13
Batch	Batch	0.0266429134570879	0.00889819313260099	2.99419365932554	P	0	0.0257020341325434	PWY01297	9.52496417805371e-06
Cage	Cage	0.0258156198367761	0.00946960752841241	2.7261552032985	P	0	0.024903955915567	PWY01297	0.00043383442221967
Cohort	Cohort	0.0405165608597533	0.0217711073388452	1.86102434888378	P	0	0.039085741573567	PWY01297	3.21045522398977e-05
Diet	Diet.5mo.as.AL	0.0286362784676889	0.0223927432928309	1.27881957530665	P	0	0.027625004592347	PWY01297	4.17815484432538e-07
Genetics	vm(Mouse, kinship.mat.x2)	0.0219748002141516	0.0190466749452931	1.15373419650773	P	0	0.0211987726518584	PWY01297	0.200058763135403
Mouse	ide(Mouse)	0.0317059401030554	0.0207196162150361	1.53023780817169	P	0	0.0305862628742021	PWY01297	0.111301749891507
Residual	units!R	0.781325399094191	0.0241915442284122	32.2974586374916	P	0	0.753733337327625	PWY01297	NA
Age	Age	0.0129860449412578	0.0103234004392393	1.25792320250388	P	0.1	0.0129217166572939	PWY01298	0.0126712751171251
Batch	Batch	0.0263353668497778	0.00901813230977459	2.92026840427185	P	0	0.0262049107359518	PWY01298	1.59512966984021e-05
Cage	Cage	0.0173800621391475	0.00827885488670002	2.09933165600819	P	0	0.0172939674446	PWY01298	0.00918319707910842
Cohort	Cohort	0.029598040450392	0.0166856331480209	1.77386378975392	P	0	0.0294514222029209	PWY01298	0.00029454898443515
