term.clean	term	component	std.error	z.ratio	bound	X.ch	PVE	feature	LRT.pval
Genetics	vm(Mouse, kinship.mat.x2)	0.0726329220198473	0.0288287351144116	2.51946267262825	P	0	0.0694209562285101	CAG56	0.00263983808248647
Mouse	ide(Mouse)	0.104427140603835	0.0266540136475178	3.91787675900586	P	0	0.099809174067737	CAG56	1.60060046598964e-05
Residual	units!R	0.693181090022865	0.0217754347200775	31.8331688406539	P	0	0.66252730539684	CAG56	NA
Age	Age	0.115008610852842	0.0639424985519107	1.79862553790377	P	0	0.10476031761687	CAG582	1.57651669496772e-14
Batch	Batch	0.0528041374731845	0.0122441449471617	4.3126031014052	P	0	0.0480988177507317	CAG582	1.25455201782643e-14
Cage	Cage	0.0253922479953108	0.0116743674817446	2.17504271944644	P	0	0.0231295721708942	CAG582	0.00825036152596637
Cohort	Cohort	6.6813350215472e-08	NA	NA	B	0	6.08596846594035e-08	CAG582	1
Diet	Diet.5mo.as.AL	0.016687106436688	0.0143310763230236	1.16440008137277	P	0	0.0152001363850118	CAG582	0.000666725865047568
Genetics	vm(Mouse, kinship.mat.x2)	0.0898941139543637	0.0321129254440537	2.79931251081359	P	0	0.0818837464422216	CAG582	0.000628845970673808
Mouse	ide(Mouse)	0.137782485358992	0.0287316007857185	4.79550326438752	P	0	0.125504836735388	CAG582	6.07224459603373e-08
Residual	units!R	0.660257330435167	0.0208135790055675	31.7224313155634	P	0	0.601422512039198	CAG582	NA
Age	Age	0.0303146286538107	0.0215813112775334	1.40467037725223	P	0.2	0.0290113300324903	CAG776	0.00408630025354628
Batch	Batch	0.0508176768546963	0.0123399933449129	4.11812838421388	P	0	0.0486329029971711	CAG776	1.26731958260962e-12
Cage	Cage	0.0302990406026345	0.0125808910041937	2.4083382164693	P	0	0.0289964121490354	CAG776	0.00226767612551948
Cohort	Cohort	0.00832539311742821	0.00998631416927142	0.833680272451874	P	0.1	0.0079674644917536	CAG776	0.287549526369586
Diet	Diet.5mo.as.AL	0.0151810256568458	0.0134318306683121	1.13022759382013	P	0.1	0.0145283569392197	CAG776	0.00264650098800701
Genetics	vm(Mouse, kinship.mat.x2)	0.0686841825122011	0.0323318570091415	2.12435006417297	P	0	0.0657312847084071	CAG776	0.0192540389601986
Mouse	ide(Mouse)	0.149356605503479	0.0300945640694569	4.96290975203263	P	0	0.142935406673675	CAG776	2.43955919909666e-08
Residual	units!R	0.691945227561945	0.0217806393969654	31.7688206921212	P	0	0.662196842008248	CAG776	NA
Age	Age	0.00169812178818833	0.00291742221524166	0.582062404034882	P	2	0.00168371123383498	CAG81	0.412288349070893
Batch	Batch	0.0222193758370724	0.00830998080433955	2.67381794979229	P	0.2	0.0220308183817562	CAG81	0.00026091600507594
Cage	Cage	0.0479753706917282	0.013992818642401	3.42857089181113	P	0.1	0.0475682434221858	CAG81	1.04878480655657e-06
Cohort	Cohort	0.023136809436572	0.0153541725419153	1.50687439348561	P	0	0.0229404664815095	CAG81	0.0073703316174405
Diet	Diet.5mo.as.AL	0.0181483276545394	0.0149914519107969	1.21057838577122	P	1	0.0179943178161948	CAG81	0.000810690672512826
Genetics	vm(Mouse, kinship.mat.x2)	0.0426108970032402	0.0284776128152957	1.49629455529199	P	0	0.0422492935825777	CAG81	0.132357058221643
Mouse	ide(Mouse)	0.0964226201192282	0.0270970998280559	3.55841107465656	P	0	0.0956043611358113	CAG81	0.000246664638573924
Residual	units!R	0.756347281416194	0.0235724601640659	32.0860561923519	P	0	0.74992878794613	CAG81	NA
Age	Age	0.00946294343755156	0.00764594636631975	1.23764188030872	P	0	0.0090226466061585	CAG873	0.00650201824713459
Batch	Batch	0.0402511622735743	0.0106423265137632	3.78217697244296	P	0	0.038378334931226	CAG873	3.83256981706381e-10
Cage	Cage	2.50429848030792e-07	NA	NA	B	0	2.38777715763294e-07	CAG873	1
Cohort	Cohort	0.00316132149002347	0.00587923247209308	0.537709897512864	P	0	0.00301422985365708	CAG873	0.53588811807259
Diet	Diet.5mo.as.AL	0.0579154324782573	0.0427729239939375	1.35402088682237	P	0	0.0552207126400573	CAG873	0
Genetics	vm(Mouse, kinship.mat.x2)	0.130822166933832	0.0322631531341449	4.05484753427214	P	0	0.124735204039352	CAG873	6.36802580666895e-08
Mouse	ide(Mouse)	0.0621481366435706	0.0252081642210331	2.46539716651463	P	0	0.0592564753098929	CAG873	0.00790070623510264
Residual	units!R	0.74503766385812	0.0232848143000461	31.9967191602917	P	0	0.71037215784194	CAG873	NA
Age	Age	0.0744878543880152	0.0514809421436305	1.44690153844108	P	0.3	0.070277052513834	CAG95	8.34915638205924e-05
Batch	Batch	0.0445860294162896	0.0114013645621925	3.91058712078546	P	0	0.0420655790989743	CAG95	7.01738667174823e-12
Cage	Cage	0.00863619525730596	0.0090232334788584	0.957106482675055	P	0	0.00814799073760229	CAG95	0.301059199805624
Cohort	Cohort	0.00382962680615371	0.00650955346570795	0.588308679900706	P	0	0.00361313782462438	CAG95	0.487285970810598
Diet	Diet.5mo.as.AL	0.0160975507836524	0.0135280759227792	1.18993646070145	P	0	0.0151875554888969	CAG95	0.000324949676658748
Genetics	vm(Mouse, kinship.mat.x2)	0.0527640893524946	0.0269137350455665	1.96048929155177	P	0	0.0497813329264927	CAG95	0.0233784973406576
Mouse	ide(Mouse)	0.104930491882747	0.0268856578964884	3.90284263404436	P	0	0.0989987662946121	CAG95	2.04930285891969e-05
Residual	units!R	0.754585328863502	0.023623961507849	31.9415238046673	P	0	0.711928585114963	CAG95	NA
Age	Age	0.0137577544453781	0.0108750596076853	1.26507393445969	P	0.2	0.0134392831899235	Chao1	0.00367420577869271
Batch	Batch	0.0567573333099142	0.0135453949487866	4.19015713639259	P	0	0.0554434866885613	Chao1	3.28626015289046e-14
Cage	Cage	9.23288689828614e-08	NA	NA	B	0	9.01915949868458e-08	Chao1	1
Cohort	Cohort	0.0259945447847807	0.0158225052912501	1.64288425292269	P	0	0.0253928102978448	Chao1	0.00430018258990117
Diet	Diet.5mo.as.AL	0.005310196257569	0.00527166563110503	1.00730900424272	P	0.2	0.00518727322710116	Chao1	0.0323711288668175
Genetics	vm(Mouse, kinship.mat.x2)	0.00322866699215373	0.0142655141477146	0.22632671761578	P	1.5	0.00315392822322757	Chao1	0.797248043570438
Mouse	ide(Mouse)	0.00624378664370971	0.0177934008038735	0.350904625401936	P	0.3	0.00609925240455698	Chao1	0.702463612083406
Residual	units!R	0.912404667033231	0.0274131010106461	33.2835262482304	P	0	0.89128387577719	Chao1	NA
Age	Age	0.0572623180581723	0.034782160212995	1.64631287152712	P	0	0.0517450361137366	Clostridium	1.31937624048284e-06
Batch	Batch	0.0618365493622103	0.0140661066559414	4.39613824029205	P	0	0.055878535630462	Clostridium	9.99200722162641e-16
Cage	Cage	0.060796631731477	0.0137846466470515	4.41045993329696	P	0	0.0549388151094914	Clostridium	1.29785071578681e-13
Cohort	Cohort	0.0158888212315499	0.0138951878795143	1.14347653081934	P	0	0.014357917323501	Clostridium	0.0930169884419082
Diet	Diet.5mo.as.AL	0.127655446500534	0.0931111418266639	1.37100076313293	P	0	0.11535571582301	Clostridium	0
Genetics	vm(Mouse, kinship.mat.x2)	0.031902750788464	0.0185676270842987	1.71819213320166	P	0	0.0288288886593722	Clostridium	0.0499083805981417
Mouse	ide(Mouse)	0.00605825618279715	0.0187250475723082	0.323537558951599	P	0	0.00547453710565192	Clostridium	0.741753481396733
Residual	units!R	0.745223597462435	0.0230326431326743	32.3551054548861	P	0	0.673420554234775	Clostridium	NA
Age	Age	0.00692891217092436	0.00618892083113752	1.11956710385821	P	0.1	0.00643338812196902	ClostridiumQ	0.0421383549369647
Batch	Batch	0.0162035771471117	0.00726816578965021	2.22939013996976	P	0.1	0.0150447715572256	ClostridiumQ	0.00465414012016596
Cage	Cage	0.017872773475065	0.00983782310453313	1.81674068390491	P	0	0.0165945946123584	ClostridiumQ	0.0335946360867063
Cohort	Cohort	0.000667086146464155	0.00444526182281422	0.150066784152173	P	0.6	0.000619379201976528	ClostridiumQ	0.876600601630828
Diet	Diet.5mo.as.AL	0.129578873820251	0.0938009590391019	1.38142376312202	P	0	0.120311986518096	ClostridiumQ	0
Genetics	vm(Mouse, kinship.mat.x2)	0.111059188459263	0.031933080483884	3.47787268802057	P	0	0.103116744193631	ClostridiumQ	2.46754321291398e-05
Mouse	ide(Mouse)	0.0645445133332216	0.0264714018195075	2.43827334016202	P	0	0.059928585494081	ClostridiumQ	0.0118861157130118
Residual	units!R	0.730168883052778	0.0228403756585028	31.9683394866126	P	0	0.677950550300663	ClostridiumQ	NA
Age	Age	0.0552648881521708	0.0316056140559023	1.74857821317508	P	0	0.0542724371867511	COE1	1.86961557346876e-13
Batch	Batch	0.0149825308155773	0.00650926023065731	2.30172558549934	P	0	0.014713473414585	COE1	0.00284966926424801
Cage	Cage	0.00798616515421598	0.00748439174269223	1.06704264404835	P	0	0.00784274900732215	COE1	0.244754377032773
Cohort	Cohort	0.000277913793389302	0.0034797015875139	0.0798671341205037	P	0.1	0.000272922996849676	COE1	0.936407078876143
Diet	Diet.5mo.as.AL	0.136080615230437	0.0979297235353514	1.38957417950142	P	0	0.133636869436752	COE1	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0979954225938331	0.0265124866556091	3.69619884648205	P	0	0.0962356135177309	COE1	4.2590855366953e-06
Mouse	ide(Mouse)	0.0445347326002765	0.0221035731074181	2.01482051720092	P	0	0.0437349745650815	COE1	0.0336293643786114
Residual	units!R	0.661164195597673	0.0205763730718982	32.132202953719	P	0	0.649290959874928	COE1	NA
Age	Age	0.0463400667669149	0.029829066143731	1.55352053408665	P	0	0.0435961305228722	D1663	2.04786364430554e-05
Batch	Batch	0.073570167787216	0.0151005006172346	4.87203501738534	P	0	0.0692138544722819	D1663	0
Cage	Cage	0.0115722991045811	0.00692166978224381	1.67189413373454	P	0.1	0.0108870680905715	D1663	0.0483815370399373
Cohort	Cohort	0.0996500827486414	0.0478665800361678	2.08183000902396	P	0	0.0937494983763487	D1663	4.61624627412505e-10
Diet	Diet.5mo.as.AL	0.0956464943441806	0.0693603822485891	1.37897876631333	P	0	0.089982974613691	D1663	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0257917681481691	0.0176491903970314	1.4613570123028	P	0.1	0.0242645591396953	D1663	0.10519031529305
Mouse	ide(Mouse)	0.0277953429434228	0.0181099668106659	1.53480915973036	P	0.1	0.0261494961797209	D1663	0.102532356930737
Residual	units!R	0.6825736815642	0.0212079125121941	32.1848593618883	P	0	0.642156418604818	D1663	NA
Age	Age	0.183905307417233	0.0980812807958632	1.8750296277227	P	0.1	0.165520781838764	Desulfovibrio	0
Batch	Batch	0.168234430725383	0.0266622628037229	6.3098331887229	P	0	0.151416481106163	Desulfovibrio	0
Cage	Cage	0.0637795707246877	0.0162168306031817	3.93292452053943	P	0.2	0.0574036962823497	Desulfovibrio	3.43001205216353e-09
Cohort	Cohort	0.0384643996734158	0.0287098561594539	1.33976288351239	P	0.1	0.0346192157057119	Desulfovibrio	0.040262665148279
Diet	Diet.5mo.as.AL	0.00929711556544954	0.0091385462266967	1.017351702866	P	0.4	0.00836770759283884	Desulfovibrio	0.019735822360529
Genetics	vm(Mouse, kinship.mat.x2)	0.0902972063286622	0.02767962252444	3.26222679694903	P	0	0.08127043422117	Desulfovibrio	5.1791674937629e-05
Mouse	ide(Mouse)	0.125937808597127	0.0235744222854769	5.3421376384995	P	0	0.113348140055384	Desulfovibrio	1.39404687793387e-09
Residual	units!R	0.431154960502921	0.0136826833108622	31.5109946424503	P	0	0.388053543197618	Desulfovibrio	NA
Age	Age	0.036030250336833	0.0238834168053368	1.50858860063867	P	0.1	0.0345582040823405	Dorea	2.54509140888981e-05
Batch	Batch	0.0471144725337213	0.0116776404776908	4.03458837628456	P	0	0.045189571036305	Dorea	7.50177697739218e-13
Cage	Cage	0.0191976588729652	0.00926613531944915	2.07180860316925	P	0	0.0184133223342295	Dorea	0.0118009963702596
Cohort	Cohort	0.0273050240438997	0.0169657846671649	1.6094171050482	P	0	0.0261894542658135	Dorea	0.00233041724377225
Diet	Diet.5mo.as.AL	0.0657544724396244	0.0486355928642198	1.35198254132929	P	0	0.063068018030732	Dorea	9.99200722162641e-15
Genetics	vm(Mouse, kinship.mat.x2)	0.107952803704172	0.0298219866977273	3.61990650718114	P	0	0.103542300894198	Dorea	1.21614957078187e-05
Mouse	ide(Mouse)	0.0340663805640678	0.0239215217374341	1.42408919206667	P	0.1	0.0326745698648735	Dorea	0.155205404050288
Residual	units!R	0.705175081997212	0.0221462101624551	31.8417949086706	P	0	0.676364559491509	Dorea	NA
Age	Age	0.227013685923376	0.120375758268989	1.88587543860863	P	0	0.197460161562034	Dubosiella	0
Batch	Batch	0.0532765337214003	0.0119051857094089	4.47506952195586	P	0	0.0463407873992393	Dubosiella	0
Cage	Cage	0.0693755928956142	0.0149231134206162	4.64886856651322	P	0	0.0603440084500178	Dubosiella	8.88178419700125e-16
Cohort	Cohort	0.029024243333093	0.0193267052527887	1.50176881954078	P	0	0.0252457544771233	Dubosiella	0.00702481179094749
Diet	Diet.5mo.as.AL	0.104423474561187	0.0766177163933022	1.36291551715206	P	0	0.0908292205989762	Dubosiella	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0154736268495823	0.0164976373506564	0.937929869634736	P	0	0.01345920993812	Dubosiella	0.289768623224739
Mouse	ide(Mouse)	0.0568681301466699	0.0176162146578421	3.2281696863494	P	0	0.0494648158361801	Dubosiella	0.00027530117060226
Residual	units!R	0.594213000731889	0.0184287147460903	32.2438655608337	P	0	0.51685604173831	Dubosiella	NA
Age	Age	0.0124331466828696	0.0104127099491006	1.1940356298836	P	0.3	0.0117981476208873	Duncaniella	0.0209696816843448
Batch	Batch	0.0541022770150056	0.0126447092513239	4.27864934967492	P	0	0.0513391072373204	Duncaniella	2.51465515077598e-13
Cage	Cage	0.0169648839102082	0.0099193090742777	1.71028887024004	P	0	0.0160984350823774	Duncaniella	0.0507347299763877
Cohort	Cohort	7.60496426103584e-08	NA	NA	B	0	7.21655533324446e-08	Duncaniella	1
Diet	Diet.5mo.as.AL	0.0328124843261306	0.0253802725351581	1.29283419950188	P	0.1	0.0311366497767716	Duncaniella	3.70032385843544e-08
Genetics	vm(Mouse, kinship.mat.x2)	0.140563627745606	0.0336465490479355	4.17765362936176	P	0	0.133384610716051	Duncaniella	5.63886441984351e-08
Mouse	ide(Mouse)	0.0454139824812205	0.0262513273891204	1.72996899577893	P	0	0.04309455064212	Duncaniella	0.0714426853419103
Residual	units!R	0.751531450653646	0.0235750903124118	31.8782002823539	P	0	0.713148426758919	Duncaniella	NA
Age	Age	0.0664366265043365	0.038749349410106	1.71452237303911	P	0	0.0589287912985619	Emergencia	4.00232846864412e-10
Batch	Batch	0.0576915213907534	0.012360393844121	4.66745009247366	P	0	0.0511719484057536	Emergencia	0
Cage	Cage	0.0177885430269161	0.0073601387460229	2.41687604551317	P	0	0.0157783047498688	Emergencia	0.00214137503888956
Cohort	Cohort	0.0162351894399182	0.0116686389485369	1.39135245434548	P	0	0.0144004917247733	Emergencia	0.018623360927985
Diet	Diet.5mo.as.AL	0.312074756887783	0.221521967422169	1.40877566464115	P	0.3	0.276807977554207	Emergencia	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0319368045592178	0.0174084994200815	1.83455240963372	P	0	0.0283277070139957	Emergencia	0.0433808852331717
Mouse	ide(Mouse)	0.0296324392420618	0.0172182991309831	1.72098527366971	P	0	0.026283752195768	Emergencia	0.0741308181729974
Residual	units!R	0.595609331924386	0.0185550397131837	32.0995988761583	P	0	0.528301027057072	Emergencia	NA
Age	Age	0.163254732193089	0.0916981314822988	1.78034960531997	P	0.7	0.146672875574061	EnterococcusD	0
Batch	Batch	0.038524995355307	0.0100030855054549	3.8513112113556	P	0	0.0346119942395116	EnterococcusD	4.11093381558203e-11
Cage	Cage	0.0298407826001924	0.0110192623819212	2.70805627145706	P	0	0.0268098408821248	EnterococcusD	0.000661485081676516
Cohort	Cohort	6.94625869314483e-08	NA	NA	B	0	6.24072407162969e-08	EnterococcusD	1
Diet	Diet.5mo.as.AL	0.0132298210751049	0.0118368845858107	1.11767762701377	P	0.3	0.0118860621946375	EnterococcusD	0.00333263612293722
Genetics	vm(Mouse, kinship.mat.x2)	0.144930343294391	0.0332796104291058	4.35492908197137	P	0	0.130209703102401	EnterococcusD	3.12560824999863e-08
Mouse	ide(Mouse)	0.0368351863068062	0.0247021425306444	1.49117374175581	P	0	0.0330938198565386	EnterococcusD	0.127683950679395
Residual	units!R	0.686437397085623	0.0214840534090858	31.9510189262201	P	0	0.616715641743485	EnterococcusD	NA
Age	Age	7.03934388417908e-08	NA	NA	B	0	6.73433514011603e-08	ErysipelatoclostridiaceaeNOV	0.995531076817294
Batch	Batch	0.0585382013062503	0.0129984109050445	4.50348905984595	P	0	0.0560017911586714	ErysipelatoclostridiaceaeNOV	0
Cage	Cage	3.18363580340752e-08	NA	NA	B	NA	3.04569158958187e-08	ErysipelatoclostridiaceaeNOV	1
Cohort	Cohort	0.00839615456477761	0.0090321640961487	0.929583926443245	P	0	0.00803235637550067	ErysipelatoclostridiaceaeNOV	0.211014036639242
Diet	Diet.5mo.as.AL	0.0249947425558701	0.0194778033753833	1.28324236948912	P	0	0.0239117417591226	ErysipelatoclostridiaceaeNOV	1.40755303634776e-07
Genetics	vm(Mouse, kinship.mat.x2)	0.183255667932436	0.0384336282568971	4.76810741644069	P	0	0.175315356727562	ErysipelatoclostridiaceaeNOV	3.94384636059897e-10
Mouse	ide(Mouse)	0.0744705367256344	0.0273388381818401	2.72398322965684	P	0	0.071243792124133	ErysipelatoclostridiaceaeNOV	0.00350280933187119
Residual	units!R	0.695636184384437	0.0217826657465461	31.9353100524319	P	0	0.665494864054743	ErysipelatoclostridiaceaeNOV	NA
Age	Age	0.0139646329522863	0.0108969302070748	1.28151990394687	P	1	0.0134714581186356	Erysipelatoclostridium	0.00120734794634225
Batch	Batch	0.0384738691725975	0.0103659524017261	3.71156143512593	P	0	0.0371151264047835	Erysipelatoclostridium	2.17478701713958e-10
Cage	Cage	0.034191736368628	0.011983934418189	2.8531311316868	P	0	0.0329842213588571	Erysipelatoclostridium	0.000140741154530999
Cohort	Cohort	0.0301068918428222	0.0190486061631562	1.58052991305237	P	0.3	0.0290436371602927	Erysipelatoclostridium	0.003984301981247
Diet	Diet.5mo.as.AL	0.0185363282250829	0.0155353072317335	1.19317422877993	P	0.1	0.0178816994482196	Erysipelatoclostridium	0.000197740741066932
Genetics	vm(Mouse, kinship.mat.x2)	0.128101437318144	0.0343949605519376	3.72442460356094	P	0.2	0.123577408275945	Erysipelatoclostridium	1.71857260199415e-05
Mouse	ide(Mouse)	0.0552764258960661	0.0266973614915457	2.07048272967239	P	0.3	0.0533242842078998	Erysipelatoclostridium	0.0331985559949607
Residual	units!R	0.717957546344483	0.0224503909638897	31.9797346736313	P	0	0.692602165025367	Erysipelatoclostridium	NA
Age	Age	0.0836674591489043	0.0477570379957707	1.75193987441838	P	0	0.0752092158374601	ErysipelotrichaceaeNOV	3.0710622933583e-10
Batch	Batch	0.0392617266118722	0.0105267868941754	3.72969710573283	P	0	0.0352926179537546	ErysipelotrichaceaeNOV	2.33266050919667e-09
Cage	Cage	0.0389004768583433	0.0107969927686006	3.60289922314965	P	0	0.0349678882325373	ErysipelotrichaceaeNOV	1.66177912541698e-07
Cohort	Cohort	0.00538574508073147	0.00763621540566107	0.705289832020556	P	0	0.00484128080788715	ErysipelotrichaceaeNOV	0.405651111319729
Diet	Diet.5mo.as.AL	0.198326147985612	0.142257679272717	1.39413316032949	P	0.1	0.17827664688031	ErysipelotrichaceaeNOV	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0223099752871538	0.0160118507971615	1.39334144252136	P	0.1	0.0200545799259153	ErysipelotrichaceaeNOV	0.0891713362690466
Mouse	ide(Mouse)	0.0257141553652957	0.0176118671857461	1.46004708609812	P	0	0.0231146192392988	ErysipelotrichaceaeNOV	0.111382911911385
Residual	units!R	0.69889717100292	0.0215856639516802	32.377839874067	P	0	0.628243151122837	ErysipelotrichaceaeNOV	NA
Age	Age	0.0913849835838254	0.0551251275954286	1.65777364280248	P	0.1	0.0853091407644241	Escherichia	1.02566855009201e-09
Batch	Batch	0.0535055666967387	0.0121588805364439	4.40053395839907	P	0	0.049948183410521	Escherichia	4.44089209850063e-16
Cage	Cage	0.0281591241221195	0.0110175692829417	2.55583817074042	P	0	0.026286930186219	Escherichia	0.00143273744649497
Cohort	Cohort	6.9251115333729e-08	NA	NA	B	0	6.46468699168655e-08	Escherichia	0.995209562496019
Diet	Diet.5mo.as.AL	0.0411024791029403	0.0315144982315707	1.30424031507392	P	0	0.0383697303216471	Escherichia	7.09389136321903e-09
Genetics	vm(Mouse, kinship.mat.x2)	0.11011002571484	0.030380950362764	3.62431143200165	P	0	0.102789225482164	Escherichia	4.92031401178039e-06
Mouse	ide(Mouse)	0.0626116162735221	0.025321228838961	2.47269264346221	P	0	0.0584488061024436	Escherichia	0.00980739968039235
Residual	units!R	0.684347610057691	0.0214961180316746	31.8358695765115	P	0	0.638847919085711	Escherichia	NA
Age	Age	0.111000001864272	0.0754650055236069	1.47088045769173	P	0.8	0.0991760852856385	EubacteriumF	0.0231214219935655
Batch	Batch	0.0418641451794268	0.0111113891617099	3.76767878166771	P	0	0.0374047023693033	EubacteriumF	7.33391125606886e-12
Cage	Cage	0.0223653565457552	0.0105228971609023	2.12539913711725	P	0	0.0199829591979447	EubacteriumF	0.00961409471917718
Cohort	Cohort	0.0201515525603259	0.0140013851184842	1.43925421590771	P	0	0.0180049735296824	EubacteriumF	0.0137920270413752
Diet	Diet.5mo.as.AL	0.0132178423170478	0.0117519552241611	1.12473559207177	P	0.1	0.0118098543685665	EubacteriumF	0.00324706094342153
Genetics	vm(Mouse, kinship.mat.x2)	0.0620120070936244	0.0279727343722553	2.21687326910489	P	0	0.0554063783870124	EubacteriumF	0.0117951390975729
Mouse	ide(Mouse)	0.0779456545624091	0.0264660257387015	2.94512124079243	P	0	0.0696427455377785	EubacteriumF	0.00193756757460084
Residual	units!R	0.770664888723188	0.0241021161264802	31.9749886142356	P	0	0.688572301324074	EubacteriumF	NA
Age	Age	0.0598493937088859	0.0375780100615053	1.59267064996066	P	0.1	0.058125069578713	EubacteriumG	2.69814096620635e-08
Batch	Batch	0.0354992101028366	0.0102258066603703	3.47153151647317	P	0	0.0344764404340219	EubacteriumG	5.81623266215914e-08
Cage	Cage	0.0580817519244844	0.0147129373558675	3.94766527713934	P	0	0.0564083554176917	EubacteriumG	1.05580533205085e-09
Cohort	Cohort	7.31895600661839e-08	NA	NA	B	93.7	7.10808916791201e-08	EubacteriumG	1
Diet	Diet.5mo.as.AL	0.0393521349812941	0.0307771709448534	1.27861443313959	P	0	0.0382183584847079	EubacteriumG	1.53046034512272e-07
Genetics	vm(Mouse, kinship.mat.x2)	0.0591881463467584	0.0263365579065282	2.24737593108502	P	0.1	0.0574828734502216	EubacteriumG	0.0117882849506592
Mouse	ide(Mouse)	0.0544272648187878	0.0239374625126365	2.27372741743432	P	0.1	0.0528591579383264	EubacteriumG	0.0215320859023169
Residual	units!R	0.723267780902753	0.0226344933482567	31.9542288742443	P	0	0.702429673615426	EubacteriumG	NA
Age	Age	0.026333278623496	0.0171931734156648	1.53161245960002	P	0	0.0257369759871902	EubacteriumJ	6.56212275518264e-06
Batch	Batch	0.0298041663901634	0.0092088229586018	3.23647946367824	P	0	0.0291292674060508	EubacteriumJ	9.86725112617215e-07
Cage	Cage	0.011269283769662	0.00829390206235297	1.3587432893396	P	0	0.0110140970260283	EubacteriumJ	0.123224534878627
Cohort	Cohort	0.0134659368886256	0.00992522577155095	1.35673859704265	P	0	0.0131610081411718	EubacteriumJ	0.0288259875083836
Diet	Diet.5mo.as.AL	0.114497193680149	0.0828926975023347	1.3812699686474	P	0	0.111904467593235	EubacteriumJ	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0672347057816119	0.0266418062198391	2.52365418571151	P	0	0.0657122127839854	EubacteriumJ	0.00406558393220025
Mouse	ide(Mouse)	0.0690112450575705	0.0240870562965392	2.86507592326614	P	0	0.0674485233034378	EubacteriumJ	0.00285162237940095
Residual	units!R	0.691553292371611	0.0216524417013973	31.9388132714373	P	0	0.6758934477589	EubacteriumJ	NA
Age	Age	0.0094267527397846	0.00844382200859432	1.11640827224802	P	0	0.00906803015174487	Evtepia	0.0188067297424134
Batch	Batch	0.0532997769352092	0.0128603464395928	4.1445055298912	P	0	0.0512715245293255	Evtepia	3.46389583683049e-13
Cage	Cage	0.0228207283789172	0.00869279432157291	2.62524655878295	P	0	0.0219523157907216	Evtepia	0.000602562980470789
Cohort	Cohort	0.0198863210310282	0.0136269130015028	1.45934160061308	P	0	0.0191295734272927	Evtepia	0.0133789670549326
Diet	Diet.5mo.as.AL	0.117821384615744	0.0853282304942817	1.38080192139505	P	0	0.113337847900348	Evtepia	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0474223660582402	0.0213525428409172	2.22092358795629	P	0	0.0456177707375648	Evtepia	0.0104696194747698
Mouse	ide(Mouse)	3.53315647699193e-07	NA	NA	B	93.7	3.39870688757745e-07	Evtepia	1
Residual	units!R	0.768881359191152	0.023869710017852	32.2115919554997	P	0	0.739622597592314	Evtepia	NA
Age	Age	0.00216848078304065	0.00310592237242235	0.698176104559051	P	0	0.00210320062189081	Flavonifractor	0.267939737837341
Batch	Batch	0.0294696680289664	0.00900282179437555	3.27338124668617	P	0	0.02858251021184	Flavonifractor	4.7526869662029e-07
Cage	Cage	0.0209284527891735	0.0102766914861952	2.03649713697126	P	0	0.0202984205650566	Flavonifractor	0.015307196409878
Cohort	Cohort	0.0284675300706021	0.0167859996967471	1.69590912575309	P	0	0.0276105407142377	Flavonifractor	0.000535983813254259
Diet	Diet.5mo.as.AL	0.0585974223991955	0.0435002817999351	1.34705845513127	P	0	0.0568333997677288	Flavonifractor	4.55191440096314e-15
Genetics	vm(Mouse, kinship.mat.x2)	0.0650630676997342	0.0291879034069272	2.22911069673791	P	0.1	0.0631044026391264	Flavonifractor	0.0159466144389131
Mouse	ide(Mouse)	0.0823162456375748	0.0266758385759785	3.08579786172871	P	0	0.0798381891924837	Flavonifractor	0.00162572362822389
Residual	units!R	0.744027617684564	0.0231991762204116	32.0712947139018	P	0	0.721629336287636	Flavonifractor	NA
Age	Age	0.072183612733961	0.0429914261174802	1.67902345311154	P	0.2	0.0685755777880298	HungatellaA	2.00585104082052e-11
Batch	Batch	0.0262562573306472	0.00873156923397578	3.0070490912997	P	0	0.0249438612006906	HungatellaA	6.25183479352476e-06
Cage	Cage	0.00658274979279469	0.00845548060277249	0.778518703080728	P	0.1	0.00625371678387257	HungatellaA	0.414837989860304
Cohort	Cohort	0.0146564158910372	0.0103719409887553	1.41308323166579	P	0	0.0139238277215885	HungatellaA	0.0182407175923118
Diet	Diet.5mo.as.AL	0.0126573438466934	0.0109252101498205	1.15854465709306	P	0.2	0.0120246775503991	HungatellaA	0.00113583788409921
Genetics	vm(Mouse, kinship.mat.x2)	0.107115549437285	0.0312095729488053	3.43213762049843	P	0	0.101761472092241	HungatellaA	2.22837309218349e-05
Mouse	ide(Mouse)	0.0622765259484256	0.0264139948800519	2.35770947299825	P	0	0.0591636880975238	HungatellaA	0.0153682067370069
Residual	units!R	0.750885537672398	0.0233771130679953	32.1205418089202	P	0	0.713353178765655	HungatellaA	NA
Age	Age	0.531936182778396	0.279734334340643	1.90157630822192	P	0.2	0.367949966725349	Ileibacterium	0
Batch	Batch	0.0699854466515981	0.0140347505844789	4.98658285591447	P	0	0.0484102108493757	Ileibacterium	0
