term.clean	term	component	std.error	z.ratio	bound	X.ch	PVE	feature	LRT.pval
Time	Time	0.0311068542321553	0.0154904162544895	2.00813546396081	P	0	0.0302679855528586	PANTOPWY	1.58020665763647e-06
Age	Age	0.000687746564192143	0.00344638491674123	0.199555934930928	P	3.6	0.000678538732557693	PANTOSYNPWY	0.848236808562983
Batch	Batch	0.0417415576765233	0.0114644379694857	3.64095979128019	P	0.1	0.0411827046698251	PANTOSYNPWY	3.74849074002981e-09
Cage	Cage	0.00897100691697503	0.00785265532782646	1.14241699685782	P	0	0.0088508994157765	PANTOSYNPWY	0.209825826814979
Cohort	Cohort	0.00402258190043199	0.00653030281482636	0.615987039881082	P	0.3	0.0039687259325458	PANTOSYNPWY	0.457730669542844
Diet	Diet.5mo.as.AL	0.0144906239942329	0.0118419949065662	1.22366409617336	P	0.1	0.0142966176073399	PANTOSYNPWY	5.86445993400186e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.112263017398802	0.0290052535104816	3.87043737984339	P	0	0.110759994313259	PANTOSYNPWY	4.33814361788798e-06
Mouse	ide(Mouse)	0.00601192264056886	0.0231352172530799	0.259860219802713	P	0.5	0.00593143256710885	PANTOSYNPWY	0.798123439366431
Residual	units!R	0.786143381584418	0.0245053809600643	32.0804391029698	P	0	0.775618173208176	PANTOSYNPWY	NA
Time	Time	0.0392382512725049	0.0189121782558471	2.07476107414404	P	0.2	0.0387129135534108	PANTOSYNPWY	3.55316255373772e-06
Age	Age	0.0887781737544408	0.0512724242804341	1.73149943659518	P	0	0.0888098781840469	PENTOSEPPWY	4.41847850529697e-08
Batch	Batch	0.0429566517742438	0.0109057418137874	3.9389023239058	P	0	0.0429719924383361	PENTOSEPPWY	2.38109532091357e-11
Cage	Cage	0.00582135178635632	0.00630991746536123	0.922571779791586	P	0	0.00582343070542075	PENTOSEPPWY	0.306074974113666
Cohort	Cohort	0.0130490648932562	0.00999158423485865	1.30600559295998	P	0.1	0.013053724970636	PENTOSEPPWY	0.0595954259479173
Diet	Diet.5mo.as.AL	0.0618108932669763	0.0453447937968299	1.36313098134096	P	0	0.0618329671510359	PENTOSEPPWY	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0431330542370406	0.0193851632822612	2.22505498710502	P	0	0.0431484578979171	PENTOSEPPWY	0.00790202528284356
Mouse	ide(Mouse)	0.0202872564827777	0.0190305223353298	1.0660378167926	P	0	0.0202945014605448	PENTOSEPPWY	0.260583685565681
Residual	units!R	0.723806488407998	0.0224755985845554	32.2041028489172	P	0	0.724064973921832	PENTOSEPPWY	NA
Time	Time	7.3244073437793e-08	NA	NA	B	NA	7.32702303350592e-08	PENTOSEPPWY	1
Age	Age	0.00113583283816732	0.00341072588873685	0.333017919123359	P	1.2	0.001131481429847	PEPTIDOGLYCANSYNPWY	0.730779020535715
Batch	Batch	0.0277677735086077	0.00927205368997834	2.99478135449328	P	0	0.0276613943684546	PEPTIDOGLYCANSYNPWY	6.76405470523278e-06
Cage	Cage	0.0199022731717365	0.00843236434217951	2.3602245306436	P	0	0.019826026989937	PEPTIDOGLYCANSYNPWY	0.00269656819300479
Cohort	Cohort	0.00703373044298832	0.00738478939823565	0.952461886681399	P	0	0.00700678401905691	PEPTIDOGLYCANSYNPWY	0.190219968730704
Diet	Diet.5mo.as.AL	0.00139735454053615	0.002879238498655	0.485320872581033	P	0.5	0.00139200123504101	PEPTIDOGLYCANSYNPWY	0.550693140231186
Genetics	vm(Mouse, kinship.mat.x2)	0.0468759452414463	0.022070714238036	2.12389797339054	P	0	0.04669636214498	PEPTIDOGLYCANSYNPWY	0.0202892252757511
Mouse	ide(Mouse)	0.0221642935513768	0.0212630895583581	1.04238349232106	P	0	0.0220793815043462	PEPTIDOGLYCANSYNPWY	0.301256257076232
Residual	units!R	0.751218757131462	0.0234167172489531	32.0804470218834	P	0	0.748340816434279	PEPTIDOGLYCANSYNPWY	NA
Time	Time	0.126349801603466	0.0489863070523383	2.57928815635093	P	0	0.125865751874058	PEPTIDOGLYCANSYNPWY	0
Age	Age	0.0841172853880442	0.054115689639538	1.55439736513283	P	0.4	0.078865758898053	PHOSLIPSYNPWY	0.00676337360500834
Batch	Batch	0.0320756265282184	0.0102895024589423	3.11731559968114	P	0	0.030073112994657	PHOSLIPSYNPWY	4.13822794675944e-06
Cage	Cage	0.0190784665195665	0.00941313725190042	2.02679149459069	P	0	0.0178873787205046	PHOSLIPSYNPWY	0.0148914457379584
Cohort	Cohort	2.94984829493341e-05	0.00496002605588958	0.00594724354609132	P	29.5	2.76568630740808e-05	PHOSLIPSYNPWY	1
Diet	Diet.5mo.as.AL	0.0218899104069751	0.017689258592757	1.23746907153803	P	0.1	0.0205233013463587	PHOSLIPSYNPWY	2.07925478696858e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.0701827500172837	0.0261267932098272	2.68623667105405	P	0	0.0658011705457643	PHOSLIPSYNPWY	0.00148989987365211
Mouse	ide(Mouse)	0.0354841102872109	0.0238167690326806	1.48987926273797	P	0	0.0332688016941266	PHOSLIPSYNPWY	0.128552431400052
Residual	units!R	0.793725865482277	0.024729973043185	32.0957028176385	P	0	0.74417276365377	PHOSLIPSYNPWY	NA
Time	Time	0.0100046559911241	0.00766925403479103	1.30451487794494	P	0.3	0.00938005528369207	PHOSLIPSYNPWY	0.0284556916030916
Age	Age	0.0600313659947735	0.0372498708405171	1.6115858831241	P	0	0.0577316186591091	POLYAMINSYN3PWY	0.177715735794934
Batch	Batch	0.0366164833286924	0.0116281466093745	3.14895267137176	P	0	0.0352137389702866	POLYAMINSYN3PWY	8.94832401787671e-06
Cage	Cage	0.00295995889209175	0.00659125423449656	0.449073694745417	P	0.1	0.0028465655440817	POLYAMINSYN3PWY	0.637485296606923
Cohort	Cohort	0.00641033811128316	0.00741715702477199	0.864258109929959	P	0.3	0.00616476385609438	POLYAMINSYN3PWY	0.338920572340941
Diet	Diet.5mo.as.AL	0.01047237270036	0.00906295279687381	1.15551442615616	P	0	0.0100711855739862	POLYAMINSYN3PWY	0.00110218195749645
Genetics	vm(Mouse, kinship.mat.x2)	0.0549174376936016	0.0231056874404048	2.37679306600365	P	0	0.0528136003258433	POLYAMINSYN3PWY	0.000978598621693916
Mouse	ide(Mouse)	4.27735271371233e-08	NA	NA	B	NA	4.1134911999178e-08	POLYAMINSYN3PWY	0.99143993700806
Residual	units!R	0.860149859330796	0.0265755729950012	32.3661830167345	P	0	0.827198296185617	POLYAMINSYN3PWY	NA
Time	Time	0.0082772850540695	0.00789250866824196	1.04875210177162	P	0.1	0.00796018975006978	POLYAMINSYN3PWY	0.136403303200638
Age	Age	0.00807792089752978	0.00921022951543066	0.877059674136911	P	1.4	0.00797770098001513	POLYAMSYNPWY	0.267904029826111
Batch	Batch	0.0460395858155377	0.0123436766184483	3.7298114037376	P	0	0.0454683889009637	POLYAMSYNPWY	1.95390925661343e-10
Cage	Cage	0.0116014575372431	0.00736866187688182	1.57443206529005	P	0	0.011457522342509	POLYAMSYNPWY	0.068091274197263
Cohort	Cohort	0.0266484776151823	0.0166613724095132	1.59941672031571	P	0.1	0.0263178593456594	POLYAMSYNPWY	0.00433820233434179
Diet	Diet.5mo.as.AL	0.0164394057854439	0.0133687447778776	1.22968955265326	P	0	0.016235447871928	POLYAMSYNPWY	3.52062446951074e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.0317663050322624	0.0144668536586468	2.19579915452284	P	0	0.0313721916817526	POLYAMSYNPWY	0.0156342870894814
Mouse	ide(Mouse)	4.37603973263482e-08	NA	NA	B	NA	4.32174775000602e-08	POLYAMSYNPWY	0.990832252049328
Residual	units!R	0.853828718671111	0.0246535335766867	34.6331172371381	P	0	0.843235566690256	POLYAMSYNPWY	NA
Time	Time	0.018160591021548	0.0120404156659207	1.50830266374855	P	0.6	0.0179352789694389	POLYAMSYNPWY	0.0122825773989699
Age	Age	0.00750425770888805	0.00802712548475332	0.934862389175503	P	1.4	0.0072014874201242	POLYISOPRENSYNPWY	0.141258308156344
Batch	Batch	0.0446191878927789	0.0117807979987032	3.78745038304626	P	0.1	0.0428189612845289	POLYISOPRENSYNPWY	4.70604732960567e-09
Cage	Cage	0.0207395657561314	0.00974465099580753	2.12830256979488	P	0	0.0199027975431496	POLYISOPRENSYNPWY	0.00960347033176545
Cohort	Cohort	0.0130469750219046	0.0109199813939733	1.19477996813302	P	0.2	0.0125205756699476	POLYISOPRENSYNPWY	0.0818948467468241
Diet	Diet.5mo.as.AL	0.098727008092271	0.071848240170724	1.37410474992398	P	0	0.0947437220820524	POLYISOPRENSYNPWY	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0919896004560324	0.0272481867051486	3.37598980260403	P	0	0.0882781450431462	POLYISOPRENSYNPWY	2.49235975658957e-05
Mouse	ide(Mouse)	0.0473210876777216	0.0230204108848913	2.05561438126976	P	0	0.0454118489579699	POLYISOPRENSYNPWY	0.0247072704586121
Residual	units!R	0.718094988275527	0.0224602047806468	31.971880723647	P	0	0.689122392264792	POLYISOPRENSYNPWY	NA
Time	Time	7.2666110208888e-08	NA	NA	B	NA	6.97342893646714e-08	POLYISOPRENSYNPWY	1
Age	Age	0.000218952345544579	0.00181850693292345	0.120402260547112	P	6.3	0.000207920150785258	PPGPPMETPWY	0.903153240838457
Batch	Batch	0.0297651790890862	0.00772575010917057	3.85272351143671	P	0	0.028265422363758	PPGPPMETPWY	7.24396098661373e-11
Cage	Cage	0.0118011258681948	0.00774189227268384	1.52432059922008	P	0.2	0.0112065110051598	PPGPPMETPWY	0.0905067961759002
Cohort	Cohort	0.00138213640552971	0.00500628043480117	0.27608049998993	P	0	0.00131249569000403	PPGPPMETPWY	0.775396424606859
Diet	Diet.5mo.as.AL	0.000749895947837435	0.00199088848681256	0.376663963252924	P	0.6	0.000712111478686436	PPGPPMETPWY	0.662321793784521
Genetics	vm(Mouse, kinship.mat.x2)	0.119785847228748	0.0286177341957328	4.1857208683771	P	0	0.113750283678373	PPGPPMETPWY	1.11887728859728e-06
Mouse	ide(Mouse)	0.0936513447052702	0.0215912212149192	4.3374732616124	P	0	0.0889326015847474	PPGPPMETPWY	3.05662724153777e-06
Residual	units!R	0.399495363684764	0.0126445345142926	31.594311616074	P	0	0.379366277391333	PPGPPMETPWY	NA
Time	Time	0.396209921744505	0.140424345193147	2.82151874163656	P	0.1	0.376246376657153	PPGPPMETPWY	0
Age	Age	0.0836334152363748	0.0581683649797806	1.43778177821305	P	1.4	0.0781214154955662	PWY01061	0.0808126147895902
Batch	Batch	0.0416789641541365	0.0112966182678983	3.68950806035255	P	0	0.0389320424965016	PWY01061	6.08065930940427e-10
Cage	Cage	0.0366578352317358	0.0110606869199882	3.31424580560995	P	0	0.0342418394515222	PWY01061	4.20182437477212e-06
Cohort	Cohort	0.003648550660662	0.00803714848281753	0.453960838033808	P	2.2	0.00340808684319075	PWY01061	0.673548042628784
Diet	Diet.5mo.as.AL	0.0266065911452087	0.021142197270861	1.25845912817581	P	0	0.0248530393730887	PWY01061	1.64906764177353e-06
Genetics	vm(Mouse, kinship.mat.x2)	0.0589353432016923	0.0222620006017884	2.64735161299734	P	0	0.0550511110974065	PWY01061	0.0012831680436628
Mouse	ide(Mouse)	0.0340786834348833	0.0200660444175858	1.69832592441671	P	0.1	0.0318326709561476	PWY01061	0.069767324091929
Residual	units!R	0.677404120965331	0.0211189745631837	32.0756161213545	P	0	0.632758672389178	PWY01061	NA
Time	Time	0.107913329916763	0.0532034657138168	2.02831391656386	P	1.2	0.100801121897398	PWY01061	3.41235840302101e-05
Age	Age	0.0021934240439081	0.00383259964512091	0.572307114493536	P	0.1	0.0021631088077282	PWY01241	0.45412138388236
Batch	Batch	0.0271616238120795	0.00948631210410618	2.86324374677937	P	0	0.0267862239694546	PWY01241	2.62574991829467e-05
Cage	Cage	0.0219534396260705	0.00964925195347487	2.27514420101391	P	0	0.0216500219129868	PWY01241	0.00489117659363969
Cohort	Cohort	0.0176703574251312	0.0121702719048463	1.45192790787975	P	0	0.0174261360397526	PWY01241	0.0139359872632506
Diet	Diet.5mo.as.AL	0.0215546514954779	0.0174124379712644	1.23788819986319	P	0	0.0212567454190512	PWY01241	3.90820742602882e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.00900985461882751	0.0193805473210908	0.464891649836049	P	0.1	0.00888532973661202	PWY01241	0.616465942370126
Mouse	ide(Mouse)	0.0576711103081892	0.022841152878174	2.52487738319449	P	0	0.0568740399311204	PWY01241	0.0061652551882958
Residual	units!R	0.843372659099127	0.0261750300242653	32.2205039809806	P	0	0.831716435388411	PWY01241	NA
Time	Time	0.0134275403555139	0.00834171909570793	1.6096850303222	P	0	0.0132419587948836	PWY01241	0.000791603234950755
Age	Age	0.114517746381766	0.0718757667488772	1.59327338770345	P	0.7	0.105428151265384	PWY01261	0.0276216000838535
Batch	Batch	0.0261923420581811	0.00937768197498124	2.79305079102275	P	0	0.0241133823162998	PWY01261	6.11364785604307e-05
Cage	Cage	0.0250830245111475	0.00983072878206096	2.55149186466407	P	0	0.0230921144181339	PWY01261	0.00123126546469865
Cohort	Cohort	0.000855538426407159	0.00533295351225917	0.160424879842002	P	2.2	0.000787631939000187	PWY01261	0.870205046063085
Diet	Diet.5mo.as.AL	0.0161609083923756	0.0136314945312057	1.18555660609184	P	0	0.0148781717105871	PWY01261	0.000265656229996303
Genetics	vm(Mouse, kinship.mat.x2)	0.0498580301396973	0.0244368433375361	2.04028112187113	P	0	0.0459006582773532	PWY01261	0.0305330932733763
Mouse	ide(Mouse)	0.0303400955601937	0.0231929632222762	1.30815951672156	P	0	0.0279319169752331	PWY01261	0.19855245036737
Residual	units!R	0.792130723728631	0.0245914007812114	32.2116959003752	P	0	0.729257083743284	PWY01261	NA
Time	Time	0.0310776062328335	0.0186294647563427	1.66819641032642	P	0.8	0.0286108893547252	PWY01261	0.00098516478740196
Age	Age	0.124036602398879	0.0751251307129667	1.65106670992414	P	0.5	0.115818963054001	PWY01296	0.028030765239613
Batch	Batch	0.0441631542366363	0.0114276544568055	3.86458607088316	P	0	0.0412372689186734	PWY01296	1.47709622311254e-11
Cage	Cage	0.00451134709760552	0.00728177483394717	0.619539494214227	P	0.1	0.00421246255311869	PWY01296	0.514524064470074
Cohort	Cohort	0.000839394638515471	0.00548478058724649	0.15304069600656	P	5.7	0.000783783292558396	PWY01296	0.887804472828012
Diet	Diet.5mo.as.AL	0.0664747404084488	0.0487953366680306	1.36231748662165	P	0	0.0620706739340681	PWY01296	0
Genetics	vm(Mouse, kinship.mat.x2)	0.108182593018638	0.0273913574980111	3.94951557353422	P	0	0.101015309203801	PWY01296	2.71556003461626e-07
Mouse	ide(Mouse)	0.0478058952324839	0.0225393001785411	2.12100175488138	P	0	0.0446386720259321	PWY01296	0.0233175471460758
Residual	units!R	0.660354299197503	0.0206756554743361	31.9387358730742	P	0	0.61660468524731	PWY01296	NA
Time	Time	0.0145844251504841	0.010931733696078	1.33413651996632	P	0.9	0.013618181770537	PWY01296	0.00827445817103911
Age	Age	0.0624798217588436	0.038633874680214	1.61722898042225	P	0.2	0.0612439635265936	PWY01297	0.00027458601912822
Batch	Batch	0.0211914658494134	0.00851399966145327	2.48901417571776	P	0	0.0207722961593248	PWY01297	0.000545621775972172
Cage	Cage	0.0249256753596356	0.0093240346092272	2.67327143283754	P	0	0.0244326425656802	PWY01297	0.000608867444360506
Cohort	Cohort	0.0311449775749993	0.0184095122069932	1.69178722525675	P	0.3	0.0305289262508155	PWY01297	0.0257274654895755
Diet	Diet.5mo.as.AL	0.0286680366411884	0.0223816536627513	1.28087214077927	P	0	0.0281009795003692	PWY01297	3.36985600091211e-07
Genetics	vm(Mouse, kinship.mat.x2)	0.0232639424185714	0.0191720553058649	1.21342975739564	P	0	0.0228037788978822	PWY01297	0.176796189970754
Mouse	ide(Mouse)	0.031810429790563	0.0207337059846726	1.53423752676337	P	0	0.0311812157431891	PWY01297	0.110345572671437
Residual	units!R	0.778969870736832	0.0241558737201132	32.2476379766893	P	0	0.763561754959219	PWY01297	NA
Time	Time	0.0177250458920392	0.0127439290339235	1.39086194256546	P	0.7	0.0173744423969262	PWY01297	0.0319148561785373
Age	Age	0.000158406978111346	0.00270616725285343	0.0585355461471642	P	20.2	0.000157239383138613	PWY01298	0.964731268362354
Batch	Batch	0.0156387924400776	0.0078286494844324	1.99763605091478	P	0.2	0.0155235211581532	PWY01298	0.0114730853643401
Cage	Cage	0.0164267152835424	0.0080775387961476	2.03362876961689	P	0	0.0163056363360599	PWY01298	0.0123385789284836
Cohort	Cohort	0.02641913892106	0.0152269780252402	1.73502180651129	P	0	0.0262244072611549	PWY01298	0.000802990368660605
Diet	Diet.5mo.as.AL	0.0188663434144677	0.0150007446850497	1.25769378858041	P	0.9	0.0187272823201445	PWY01298	2.85851748825783e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.0163818292816495	0.0178818210512796	0.916116386282551	P	0.1	0.0162610811824087	PWY01298	0.28780163835736
Mouse	ide(Mouse)	0.0229549537790887	0.0201117742266406	1.14136890760647	P	0	0.0227857561278781	PWY01298	0.217523672488139
Residual	units!R	0.857489058264458	0.0263096097012077	32.5922378934073	P	0	0.851168630177635	PWY01298	NA
Time	Time	0.033090350249174	0.0162616591669609	2.03486925346488	P	0.2	0.0328464460534272	PWY01298	1.91184577391645e-06
Age	Age	2.1517453211538e-07	NA	NA	B	NA	2.13411419457884e-07	PWY01319	1
Batch	Batch	0.00767304286698418	0.00539186304075811	1.42307822156872	P	0	0.00761017093289752	PWY01319	0.0709899974159832
Cage	Cage	0.0147264489849679	0.00872405715304123	1.68802756866788	P	0	0.0146057823412433	PWY01319	0.0486996752600757
Cohort	Cohort	0.0100853533472939	0.00797205508901194	1.26508826578417	P	0	0.0100027152489692	PWY01319	0.0486387019805823
Diet	Diet.5mo.as.AL	0.0931889436057754	0.0675351376487463	1.37985864618291	P	0	0.0924253652938128	PWY01319	0
Genetics	vm(Mouse, kinship.mat.x2)	0.103156647401028	0.0277269667660919	3.72044473062165	P	0	0.102311394996157	PWY01319	1.11483124298761e-06
Mouse	ide(Mouse)	0.0547151210345524	0.0230880808687712	2.36984274897268	P	0	0.0542667923150518	PWY01319	0.00938941395401882
Residual	units!R	0.687741388492871	0.0212215256554166	32.4077259882271	P	0	0.682106123318992	PWY01319	NA
Time	Time	0.0369744057034468	0.0165501836151926	2.23407827750656	P	0	0.0366714421414571	PWY01319	1.06863962123782e-10
Age	Age	0.0439222897480573	0.0302572962540593	1.45162639051613	P	0.5	0.0427299044990997	PWY01477	0.00964147522664072
Batch	Batch	0.0379483157117017	0.0108448664255558	3.49919623005011	P	0.1	0.0369181095877275	PWY01477	3.70271457938998e-09
Cage	Cage	0.0217014687255975	0.00946309956348981	2.2932727886881	P	0	0.021112325688257	PWY01477	0.00435819479867738
Cohort	Cohort	0.0147004131465478	0.0121250059409353	1.21240461391592	P	0.2	0.0143013320446729	PWY01477	0.101884821871576
Diet	Diet.5mo.as.AL	0.0189267054452726	0.0155328875634412	1.21849239994624	P	0	0.0184128906028825	PWY01477	8.07430112661489e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.025903393595006	0.0208077518536411	1.24489150856887	P	0	0.0252001783346496	PWY01477	0.156021298246248
Mouse	ide(Mouse)	0.0528784069149598	0.0224658811829437	2.35372058119428	P	0	0.0514428844785056	PWY01477	0.0130376496938043
Residual	units!R	0.785858201210279	0.0243798021759301	32.2339859667175	P	0	0.764524028236364	PWY01477	NA
Time	Time	0.0260659754985168	0.0160126588338341	1.62783556241394	P	0.5	0.0253583465278415	PWY01477	0.00111911215402027
Age	Age	0.0239048149059372	0.0196178811258214	1.21852175332398	P	0.7	0.0232726717220193	PWY01479	0.189431212046871
Batch	Batch	0.0341018580052084	0.0111857097989837	3.04869861797299	P	0	0.0332000623970117	PWY01479	1.9263937568792e-05
Cage	Cage	0.0226409229433423	0.00950515201254187	2.38196326723319	P	0	0.0220422023436405	PWY01479	0.0026070874899663
Cohort	Cohort	0.0152354966594642	0.0114062999003705	1.33570893212875	P	0.2	0.0148326064716597	PWY01479	0.0327966557904156
Diet	Diet.5mo.as.AL	0.00770519652661924	0.00763498070470467	1.0091965945469	P	0	0.00750143893701998	PWY01479	0.0286365027729485
Genetics	vm(Mouse, kinship.mat.x2)	0.0562561196360524	0.0246868340124647	2.27879037091787	P	0	0.0547684727865983	PWY01479	0.00854922991663365
Mouse	ide(Mouse)	0.0185335391030075	0.0233420263319587	0.793998723137091	P	0	0.0180434348932932	PWY01479	0.431596346295402
Residual	units!R	0.84140720701393	0.0261992597073273	32.1156863366871	P	0	0.81915688493839	PWY01479	NA
Time	Time	0.00737731247571271	0.00674839351734461	1.09319535927353	P	0.2	0.00718222551036682	PWY01479	0.10610332635396
Age	Age	0.0455830088449224	0.0294121422996837	1.54980240407081	P	0.2	0.0437438407779924	PWY01586	0.00862775403710836
Batch	Batch	0.0237090604563844	0.00902191935628265	2.6279397454239	P	0.1	0.0227524551775042	PWY01586	0.000460447055087521
Cage	Cage	0.0231071831283101	0.00975613661743963	2.36847678895811	P	0	0.0221748621955065	PWY01586	0.00221851083029434
Cohort	Cohort	0.00984901610090552	0.00893922759541062	1.10177484528551	P	0.1	0.00945163127786563	PWY01586	0.130370118337905
Diet	Diet.5mo.as.AL	0.0571092596015064	0.0426351601905893	1.33948739364915	P	0	0.0548050342059771	PWY01586	3.82249787378441e-13
Genetics	vm(Mouse, kinship.mat.x2)	0.0900493313155961	0.0279686385344734	3.21965372767801	P	0	0.0864160508718349	PWY01586	9.69634297165456e-05
Mouse	ide(Mouse)	0.0400726860512909	0.023765877055271	1.6861437917101	P	0	0.038455846654129	PWY01586	0.075787980897783
Residual	units!R	0.751672934343617	0.0235461001376728	31.9234578103646	P	0	0.721344685010108	PWY01586	NA
Time	Time	0.000891566455644876	0.00293335018054107	0.303941364232354	P	0.2	0.000855593829082496	PWY01586	0.724743731421049
Age	Age	0.0757685737385011	0.0475146473986776	1.59463613615304	P	0.6	0.0723973737106983	PWY0162	0.00749971983614683
Batch	Batch	0.0231860795972189	0.00822652957577409	2.81845210470019	P	0	0.0221544525211629	PWY0162	3.68557042231821e-05
Cage	Cage	0.0321331476307315	0.0108055126187078	2.9737735510205	P	0	0.0307034352468085	PWY0162	5.34430677412434e-05
Cohort	Cohort	0.00903752946140262	0.00957423860120444	0.943942368457967	P	1.2	0.00863541921874844	PWY0162	0.381035903045174
Diet	Diet.5mo.as.AL	0.0908503284545948	0.0665751190280123	1.36462885505873	P	0	0.0868080901663427	PWY0162	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0746971295844772	0.0253186888681826	2.95027637384286	P	0	0.0713736017297617	PWY0162	0.000238194703354955
Mouse	ide(Mouse)	0.058738598267846	0.0221275638661712	2.65454428797949	P	0	0.0561251194290192	PWY0162	0.00390015555232737
Residual	units!R	0.658409214344688	0.0205789236965914	31.9943464513523	P	0	0.629114362241955	PWY0162	NA
Time	Time	0.0237446243563987	0.0144358264772685	1.64483996768654	P	0.9	0.0226881457355034	PWY0162	0.00013199275697362
Age	Age	0.00476528327117874	0.00590055438760123	0.807599245452593	P	0.8	0.00460723539683786	PWY0166	0.256174399009714
Batch	Batch	0.0392336566974276	0.0110415466058335	3.55327546928068	P	0	0.0379324127438621	PWY0166	1.25262687666883e-07
Cage	Cage	0.0146656090987861	0.00908181142894323	1.61483303342411	P	0	0.0141792018461478	PWY0166	0.061173732854434
Cohort	Cohort	0.0121932505474441	0.0100050587394101	1.21870854185141	P	0.1	0.0117888428300719	PWY0166	0.0701131002469644
Diet	Diet.5mo.as.AL	0.0553350266973018	0.041112815447011	1.3459313378482	P	0	0.0534997562950154	PWY0166	2.56461518688411e-14
Genetics	vm(Mouse, kinship.mat.x2)	0.0751959844934925	0.0262167600023068	2.86824094536762	P	0	0.0727019951896359	PWY0166	0.000426894101433595
Mouse	ide(Mouse)	0.048440025982131	0.0237913090648547	2.03603870010197	P	0	0.0468334387754906	PWY0166	0.0263464226185669
Residual	units!R	0.784475359761792	0.0244428473373258	32.0942707261379	P	0	0.758457040172475	PWY0166	NA
Time	Time	7.93833321208687e-08	NA	NA	B	NA	7.67504630581453e-08	PWY0166	1
Age	Age	0.0451038204769963	0.02904836950652	1.55271436033174	P	0.3	0.0435284047224931	PWY0301	0.0310780866748286
Batch	Batch	0.0328379163653101	0.0102686265280874	3.19788788456663	P	0	0.0316909321355961	PWY0301	1.55349756159051e-06
Cage	Cage	0.0210959084079432	0.00952846007591798	2.21398927422287	P	0	0.0203590567153382	PWY0301	0.00755357844924509
Cohort	Cohort	8.58914210322403e-08	NA	NA	B	NA	8.28913492769026e-08	PWY0301	0.99175147970819
Diet	Diet.5mo.as.AL	0.00418619213836456	0.00517099876077994	0.809551951571762	P	0	0.0040399740801954	PWY0301	0.163121084933032
Genetics	vm(Mouse, kinship.mat.x2)	0.0423529998326575	0.0244762907492433	1.73036839064215	P	0	0.0408736665415704	PWY0301	0.0656151977207816
Mouse	ide(Mouse)	0.036697441237866	0.0242540035438365	1.51304675005672	P	0	0.0354156489979919	PWY0301	0.129638857855112
Residual	units!R	0.84878905450991	0.0263647610921528	32.1940734279038	P	0	0.819141995023967	PWY0301	NA
Time	Time	0.00512940200091993	0.00608718693424533	0.842655574131116	P	0.8	0.00495023889149883	PWY0301	0.290908433575725
Age	Age	0.00234817280582005	0.00374358272518585	0.627252815871319	P	0.1	0.00229038568792387	PWY0845	0.35510963643004
Batch	Batch	0.0270787627239899	0.0095602212492145	2.83244100927212	P	0	0.0264123706892404	PWY0845	4.03767032248759e-05
Cage	Cage	0.0113014391162268	0.00815531514129083	1.38577589221623	P	0	0.011023317509083	PWY0845	0.119643989224294
Cohort	Cohort	0.0223120393090385	0.0139298495270755	1.60174302426387	P	0.1	0.0217629534654157	PWY0845	0.00364720126069329
Diet	Diet.5mo.as.AL	0.0316829090975219	0.0242935780993745	1.30416807964314	P	0	0.0309032117946766	PWY0845	2.0665717581636e-08
Genetics	vm(Mouse, kinship.mat.x2)	0.0657147885078107	0.0254925927889744	2.57779932593724	P	0	0.0640975871580585	PWY0845	0.00311278078945942
Mouse	ide(Mouse)	0.0226034086835747	0.0230976982317208	0.978600051694015	P	0	0.0220471524152047	PWY0845	0.319198817645981
Residual	units!R	0.826918208302848	0.0256929618708122	32.184619759322	P	0	0.806568249443236	PWY0845	NA
Time	Time	0.0152705713982262	0.00938183388636616	1.62767445929922	P	0.1	0.0148947718371614	PWY0845	0.000433504113366068
Age	Age	0.0652038531064555	0.0390553633204536	1.66952365982236	P	0.4	0.063242707718409	PWY0862	0.00181195882395069
Batch	Batch	0.0381430244713383	0.010707414948158	3.56230001882014	P	0	0.0369957914020597	PWY0862	2.18295297393922e-08
Cage	Cage	0.0185640024423108	0.00924325562115915	2.00838353964972	P	0	0.0180056503505413	PWY0862	0.015547928935516
Cohort	Cohort	0.00157596096337257	0.00568921942361509	0.27700829341034	P	0.8	0.00152856056557686	PWY0862	0.780404112545137
Diet	Diet.5mo.as.AL	0.0324834044298724	0.0251862912278406	1.28972559461099	P	0.1	0.0315063965422912	PWY0862	7.82419093958708e-08
Genetics	vm(Mouse, kinship.mat.x2)	0.0445782205484519	0.0245657094882424	1.81465227250155	P	0	0.0432374351888324	PWY0862	0.0513263605251495
Mouse	ide(Mouse)	0.0529565919951484	0.023843710600062	2.22098786901946	P	0	0.0513638091884578	PWY0862	0.0233939241957807
Residual	units!R	0.777504689775105	0.0242229014865632	32.0979173451372	P	0	0.75411957273229	PWY0862	NA
Time	Time	7.86779498500652e-08	NA	NA	B	NA	7.63115421741646e-08	PWY0862	1
Age	Age	0.369958429479578	0.19671846716776	1.88064920800791	P	0.1	0.305493710477693	PWY1042	7.46518291627751e-10
