term.clean	term	component	std.error	z.ratio	bound	X.ch	PVE	feature	LRT.pval
Genetics	vm(Mouse, kinship.mat.x2)	0.0829212512486597	0.0276266935832614	3.00149024343979	P	0	0.0820662183088206	CAG485	0.000258157347105659
Mouse	ide(Mouse)	0.0953011570605754	0.0237484738329987	4.01293816734251	P	0	0.0943184701466114	CAG485	1.17280583923352e-05
Residual	units!R	0.638470634944395	0.0200953720196191	31.7720236441036	P	0	0.631887118466087	CAG485	NA
Time	Time	0.0171324897923446	0.0118606324519793	1.44448366153404	P	0.2	0.0169558300954234	CAG485	0.0265973851179317
Age	Age	0.0226351337817594	0.0184197496952993	1.22885132296536	P	0	0.0210637696567068	CAG510	0.0016042071712874
Batch	Batch	0.120679123512967	0.0209622037099636	5.75698648780934	P	0	0.112301402083997	CAG510	0
Cage	Cage	0.09625649938648	0.0167114487035731	5.75991352358931	P	0	0.0895742322791856	CAG510	0
Cohort	Cohort	0.16932010592134	0.0849376129518322	1.99346437976025	P	0.1	0.157565656282995	CAG510	6.30886595187619e-08
Diet	Diet.5mo.as.AL	0.0626055715609711	0.0469356743592141	1.33385899778131	P	0	0.0582594011284112	CAG510	2.22710738739806e-13
Genetics	vm(Mouse, kinship.mat.x2)	0.0271852165147174	0.00875130560714805	3.1064183717356	P	0	0.0252979789850043	CAG510	0.00357450770844248
Mouse	ide(Mouse)	1.92639776472852e-08	NA	NA	B	NA	1.79266441164734e-08	CAG510	1
Residual	units!R	0.428887659964163	0.0126585837926384	33.8811724115286	P	0	0.399113650716269	CAG510	NA
Time	Time	0.147030998081555	0.0617929317591984	2.37941450414623	P	0.2	0.136823890940787	CAG510	1.11022302462516e-16
Age	Age	0.0420374688353618	0.0252875111930263	1.66238063186521	P	0	0.040292822526155	CAG552NOV	2.3498225053542e-06
Batch	Batch	0.0173110426384654	0.00717144295675499	2.41388556568795	P	0.1	0.0165925967499652	CAG552NOV	0.00135755392932069
Cage	Cage	0.0274647093572731	0.0129447966713857	2.12167947125686	P	0	0.0263248642347881	CAG552NOV	0.0104133285959019
Cohort	Cohort	0.00697598586916662	0.00864083095983847	0.807328126379298	P	0.1	0.00668646729592936	CAG552NOV	0.312489061533964
Diet	Diet.5mo.as.AL	0.00106238548512341	0.0032690268859823	0.324985239393091	P	0.3	0.00101829417879775	CAG552NOV	0.6977983444479
Genetics	vm(Mouse, kinship.mat.x2)	0.153972472067919	0.0425526884455044	3.61839586857376	P	0.1	0.147582279876168	CAG552NOV	2.07506050360351e-05
Mouse	ide(Mouse)	0.166878672866717	0.0340590815333269	4.89968212159291	P	0	0.159952845295069	CAG552NOV	1.27222512191771e-07
Residual	units!R	0.616916505014459	0.0195272614378188	31.592576715323	P	0	0.591313129421664	CAG552NOV	NA
Time	Time	0.0106799411896475	0.00725792555527817	1.47148673657595	P	0.1	0.0102367004214642	CAG552NOV	0.00358548358851984
Age	Age	0.00673378175827267	0.00620204056061418	1.08573649147593	P	0	0.00646343677315724	CAG56	0.0226642562454511
Batch	Batch	0.0122547815585331	0.00673669309111095	1.81910937499932	P	0	0.0117627818387672	CAG56	0.0262871378506828
Cage	Cage	0.0279485906134442	0.0113892131306404	2.45395272639636	P	0	0.0268265225713509	CAG56	0.00205457549553822
Cohort	Cohort	0.00670478744055309	0.00777724283051085	0.862103394052399	P	0	0.0064356065068836	CAG56	0.278811866267848
Diet	Diet.5mo.as.AL	0.0728521674868404	0.0538429786910116	1.35304861019887	P	0	0.0699273298782172	CAG56	5.55111512312578e-16
Genetics	vm(Mouse, kinship.mat.x2)	0.0708844520407766	0.0285235391506223	2.4851212069604	P	0	0.0680386134288649	CAG56	0.00307144219851008
Mouse	ide(Mouse)	0.108886697413046	0.0264505568219297	4.11661267269691	P	0	0.104515160935013	CAG56	5.01763390114984e-06
Residual	units!R	0.681946524105296	0.0214241320870783	31.830765481352	P	0	0.654568027217975	CAG56	NA
Time	Time	0.0536150342758965	0.0226314715771841	2.36904763762461	P	0	0.051462520849771	CAG56	0
Age	Age	0.109709731298272	0.0657544635391532	1.66847580214758	P	0.4	0.0936240670207797	CAG582	1.40866938003192e-07
Batch	Batch	0.0136516756561836	0.00689068072418276	1.98117953836886	P	0.2	0.0116500640504313	CAG582	0.0113736069097935
Cage	Cage	0.0288687962722433	0.0117912756640398	2.44831832405422	P	0	0.0246360471857642	CAG582	0.00251884847417949
Cohort	Cohort	1.61207757454994e-07	NA	NA	B	NA	1.37571441563395e-07	CAG582	1
Diet	Diet.5mo.as.AL	0.0143812020774489	0.0126277362123833	1.13885829063693	P	0	0.0122726271517143	CAG582	0.00176074335568299
Genetics	vm(Mouse, kinship.mat.x2)	0.092584999071553	0.0317056550609364	2.9201414982157	P	0	0.0790101666973131	CAG582	0.000297180554282961
Mouse	ide(Mouse)	0.131305915228774	0.0281343282681741	4.66710681617052	P	0	0.112053813842466	CAG582	1.42890122845074e-07
Residual	units!R	0.653694053280854	0.0206074459774712	31.7212552198607	P	0	0.557849291318205	CAG582	NA
Time	Time	0.127614676307784	0.0537014619887516	2.37637247817414	P	0.3	0.108903785161884	CAG582	2.38808972596871e-13
Age	Age	0.0150331303180847	0.0131296643988444	1.14497445337657	P	0.4	0.014356540043007	CAG776	0.0463994191420305
Batch	Batch	0.0224045342815624	0.00869317194031362	2.57725654518161	P	0.1	0.0213961820826651	CAG776	0.000523037539780002
Cage	Cage	0.0302188491975672	0.0124285161179841	2.43141248003375	P	0	0.0288588011531146	CAG776	0.00206076425600443
Cohort	Cohort	0.0016322784333316	0.00615697040269904	0.265110651273564	P	0.3	0.00155881510993563	CAG776	0.771739978632335
Diet	Diet.5mo.as.AL	0.0147066636140738	0.0129542429259162	1.13527773858955	P	0	0.0140447664995286	CAG776	0.0021492015744693
Genetics	vm(Mouse, kinship.mat.x2)	0.067087972862569	0.03186118254148	2.10563348598965	P	0	0.0640685704458358	CAG776	0.020270090916539
Mouse	ide(Mouse)	0.148669212136142	0.0298415435984868	4.98195449057402	P	0	0.141978114473417	CAG776	1.99530355571298e-08
Residual	units!R	0.691037489382621	0.0217571708346938	31.7613670744681	P	0	0.659936232682417	CAG776	NA
Time	Time	0.0563375393274965	0.0254651962794476	2.21233477681715	P	0	0.0538019775100794	CAG776	8.32894770930181e-08
Age	Age	0.00245986239000301	0.00344470056487116	0.714100498338966	P	1.4	0.0024443590496504	CAG81	0.276883665041375
Batch	Batch	0.0181786972237753	0.00796355266699025	2.28273711293804	P	0	0.0180641255585584	CAG81	0.00209859258446499
Cage	Cage	0.0477647947255521	0.0139401373305153	3.42642210711897	P	0.1	0.0474637559875673	CAG81	1.0754249527567e-06
Cohort	Cohort	0.020160238745212	0.0141422950738024	1.4255280801316	P	0	0.0200331783681246	CAG81	0.017288364296634
Diet	Diet.5mo.as.AL	0.0172822715023486	0.0145054842983766	1.19143016164464	P	0.8	0.0171733495812461	CAG81	0.00107799953248533
Genetics	vm(Mouse, kinship.mat.x2)	0.0428908910791979	0.0284961709274946	1.50514576812194	P	0.1	0.0426205702331499	CAG81	0.130135679277797
Mouse	ide(Mouse)	0.0963632775596675	0.0270910549095837	3.5570145895492	P	0	0.0957559457448587	CAG81	0.00024736022712335
Residual	units!R	0.755581649735083	0.0235520812170286	32.0813113190516	P	0	0.750819578682802	CAG81	NA
Time	Time	0.00566081420823502	0.00520468439587656	1.08763832303066	P	0.6	0.00562513679404315	CAG81	0.121549788841656
Age	Age	0.00973788891940285	0.00797774868510412	1.22063119606478	P	0	0.00927509580269339	CAG873	0.00886197266686017
Batch	Batch	0.0391307982861686	0.0106718428243955	3.66673300291837	P	0	0.0372711073153564	CAG873	2.00286820462026e-09
Cage	Cage	2.82426305454638e-07	NA	NA	B	NA	2.69003996859429e-07	CAG873	1
Cohort	Cohort	0.00279492032652856	0.00577673674007141	0.483823385466241	P	0	0.00266209175356225	CAG873	0.583232661229258
Diet	Diet.5mo.as.AL	0.0581103240071244	0.0428972060305753	1.35464123154561	P	0	0.0553486311820328	CAG873	0
Genetics	vm(Mouse, kinship.mat.x2)	0.131298422922158	0.0322680425974346	4.06899248771278	P	0	0.125058466103374	CAG873	5.62777443535722e-08
Mouse	ide(Mouse)	0.0616094181069907	0.0251679503093088	2.44793149024151	P	0	0.0586814308542732	CAG873	0.00838200164285241
Residual	units!R	0.744237336620117	0.0232791087516899	31.9701817006242	P	0	0.708867461338454	CAG873	NA
Time	Time	0.0029769249898346	0.00407217964385641	0.731039701140348	P	0	0.0028354466462574	CAG873	0.316637169036554
Age	Age	0.0724224837959474	0.0505225900325758	1.43346736082317	P	0.4	0.0683817652313198	CAG95	0.000719512136872824
Batch	Batch	0.0410018615254654	0.011307568596592	3.62605463546097	P	0	0.0387142158335965	CAG95	2.59139443237189e-09
Cage	Cage	0.00854926819252388	0.00899740029428803	0.95019315723358	P	0	0.00807227286056532	CAG95	0.304514853297529
Cohort	Cohort	0.00412301154513011	0.00660740753258861	0.623998372250367	P	0.1	0.0038929734627644	CAG95	0.450980963375735
Diet	Diet.5mo.as.AL	0.0159328954226483	0.0133976289309645	1.18923247574236	P	0.1	0.0150439401846043	CAG95	0.000344184925361479
Genetics	vm(Mouse, kinship.mat.x2)	0.0526103579253861	0.0268775261809125	1.95741072192679	P	0	0.0496750312309886	CAG95	0.0235500597765
Mouse	ide(Mouse)	0.105231206098259	0.0268729574771617	3.91587737180365	P	0	0.0993599674197099	CAG95	1.89911918487828e-05
Residual	units!R	0.753617707970392	0.0236141908967738	31.9137636883147	P	0	0.711570585259053	CAG95	NA
Time	Time	0.0056017933106606	0.00623788257530481	0.898028015602213	P	0.2	0.00528924851739765	CAG95	0.21481457033232
Age	Age	0.0123839585408365	0.0103348427369824	1.19827256746942	P	0.2	0.0120959273451202	Chao1	0.0109182813958177
Batch	Batch	0.0541913449612695	0.0135288969606703	4.00559965227087	P	0	0.0529309403955406	Chao1	3.67594843453389e-12
Cage	Cage	9.22969583220046e-08	NA	NA	B	NA	9.01502777449663e-08	Chao1	1
Cohort	Cohort	0.0272652612036396	0.0164151965433904	1.66097683518861	P	0	0.0266311145565796	Chao1	0.00340939129902873
Diet	Diet.5mo.as.AL	0.00525565621999929	0.00522923406919428	1.0050527764593	P	0.2	0.00513341800833794	Chao1	0.0327574186569471
Genetics	vm(Mouse, kinship.mat.x2)	0.0033828576363603	0.0142949334108418	0.236647316859455	P	1.2	0.00330417774360018	Chao1	0.788122418117957
Mouse	ide(Mouse)	0.00610473138164858	0.0177937896121483	0.343082137909549	P	0.4	0.00596274503103341	Chao1	0.708953649563856
Residual	units!R	0.912089322155572	0.027415484646325	33.2691299797187	P	0	0.890875573967202	Chao1	NA
Time	Time	0.00313902145293389	0.00512826935429423	0.612101517309224	P	0.1	0.00306601280230847	Chao1	0.445232473952336
Age	Age	0.0524413339832205	0.0331078320810293	1.5839555382205	P	0.1	0.0473488368865666	Clostridium	0.0852368022908314
Batch	Batch	0.0570397819991377	0.0138665561926662	4.11347858881539	P	0	0.0515007367048795	Clostridium	5.60329560528317e-13
Cage	Cage	0.0598932385777439	0.0136411256368456	4.39063755970168	P	0	0.0540770985141835	Clostridium	2.06945571790129e-13
Cohort	Cohort	0.0189569473204636	0.015346149163883	1.23529017723081	P	0.1	0.0171160673912503	Clostridium	0.0605179717292854
Diet	Diet.5mo.as.AL	0.127395728025217	0.0929042305293594	1.37125863159652	P	0	0.115024525276978	Clostridium	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0318399230760619	0.0185462143706009	1.71678825876907	P	0	0.0287479972323294	Clostridium	0.0501406435606685
Mouse	ide(Mouse)	0.00603513548175336	0.0187024783951032	0.322691749951894	P	0	0.00544907277921846	Clostridium	0.742333928535001
Residual	units!R	0.74417289944632	0.0230307637367061	32.3121242505852	P	0	0.671907416439128	Clostridium	NA
Time	Time	0.0097777511120338	0.00993727468777851	0.983946949162943	P	1.1	0.00882824877546531	Clostridium	0.299183462316538
Age	Age	0.00567130600640944	0.00587117095532618	0.965958247436923	P	0.4	0.00526439117609992	ClostridiumQ	0.171842358165576
Batch	Batch	0.0134775935394471	0.00706718491287344	1.90706677490447	P	0.1	0.0125105794721605	ClostridiumQ	0.0184754837712288
Cage	Cage	0.0174988460063171	0.00977122803393943	1.79085432716712	P	0.1	0.0162433080499406	ClostridiumQ	0.0368765758682454
Cohort	Cohort	0.00190083847227094	0.00493151801962753	0.385446928249186	P	0.2	0.00176445377295904	ClostridiumQ	0.67462964457721
Diet	Diet.5mo.as.AL	0.129064828072764	0.0934244880379771	1.38148820275364	P	0	0.119804457964926	ClostridiumQ	0
Genetics	vm(Mouse, kinship.mat.x2)	0.111673840346648	0.0319635703568553	3.49378492764959	P	0	0.103661269389745	ClostridiumQ	2.17929228946145e-05
Mouse	ide(Mouse)	0.0644527782924683	0.0264676537328496	2.43515269404007	P	0	0.0598283070838584	ClostridiumQ	0.0119438533267713
Residual	units!R	0.729458555166624	0.0228210117368175	31.9643389863289	P	0	0.677120080773249	ClostridiumQ	NA
Time	Time	0.0040971196587676	0.00439836182044532	0.931510372730723	P	0	0.00380315231706165	ClostridiumQ	0.268665136372277
Age	Age	0.0461359313846693	0.0279823398730643	1.64875173391342	P	0.1	0.0455995896767502	COE1	1.64771004868003e-05
Batch	Batch	0.00716323847015244	0.00530181966715549	1.35109055378257	P	0	0.00707996403653843	COE1	0.112733587698207
Cage	Cage	0.00786482162810035	0.00727085873612609	1.0816908859779	P	0	0.00777339111531144	COE1	0.245796772339241
Cohort	Cohort	6.6724648132181e-08	NA	NA	B	NA	6.59489574575715e-08	COE1	1
Diet	Diet.5mo.as.AL	0.136758007276293	0.0983645472076681	1.39031806843546	P	0	0.13516816133642	COE1	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0973227818211654	0.0265239647475734	3.6692396007678	P	0	0.0961913802117303	COE1	5.03350962832716e-06
Mouse	ide(Mouse)	0.0470969720964281	0.0221881784102854	2.12261553091696	P	0	0.0465494580505665	COE1	0.024512809263216
Residual	units!R	0.659380766087939	0.0204748783542803	32.2043801520362	P	0	0.651715300243022	COE1	NA
Time	Time	0.0100393999083047	0.00625733679423081	1.60442057674774	P	0.1	0.00992268938070291	COE1	0.00188719849667818
Age	Age	0.0136202280440566	0.0119542406589591	1.1393637147374	P	0.5	0.013011735196684	D1663	0.0135445128978633
Batch	Batch	0.0671954513606146	0.0146889280152277	4.57456468511212	P	0	0.0641934493826264	D1663	0
Cage	Cage	0.0120593724167453	0.00696668113676397	1.73100679936485	P	0	0.0115206118441869	D1663	0.0397845331619879
Cohort	Cohort	0.101082184620393	0.0486850922441542	2.07624510832739	P	0	0.0965662700454426	D1663	5.30649302277197e-10
Diet	Diet.5mo.as.AL	0.0942888167481855	0.068360092062452	1.37929622245163	P	0	0.0900764004514163	D1663	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0256787898561644	0.0175911158590013	1.45975900914919	P	0	0.0245315726505407	D1663	0.105279446546161
Mouse	ide(Mouse)	0.0278710321185103	0.0180397195071691	1.54498145647077	P	0	0.0266258750155493	D1663	0.0997883719530759
Residual	units!R	0.679850385221708	0.0211600651270139	32.128936330814	P	0	0.649477612067485	D1663	NA
Time	Time	0.02511866667175	0.0153849819428604	1.63267443309588	P	0.3	0.0239964733460688	D1663	0.00953385329186129
Age	Age	0.0349116142609277	0.0270936771516821	1.28855208783501	P	1.1	0.0342912197009779	Desulfovibrio	0.00140870730194054
Batch	Batch	0.0559130476262189	0.0120190969685123	4.65201734978096	P	0	0.0549194484669746	Desulfovibrio	0
Cage	Cage	0.0535575385757931	0.0141368536153379	3.78850485639078	P	0	0.0526057978362104	Desulfovibrio	4.09803492251726e-08
Cohort	Cohort	4.38836003898054e-08	NA	NA	B	NA	4.31037697366203e-08	Desulfovibrio	1
Diet	Diet.5mo.as.AL	0.00756311072990358	0.00771132387948011	0.980779804882671	P	0.2	0.0074287109648838	Desulfovibrio	0.0334604141455561
Genetics	vm(Mouse, kinship.mat.x2)	0.0894522672501933	0.0275246973473352	3.24989103863311	P	0	0.0878626615802171	Desulfovibrio	5.7286971966608e-05
Mouse	ide(Mouse)	0.127167336414217	0.0236015674228851	5.38808860173032	P	0	0.124907517572125	Desulfovibrio	1.18648113556219e-09
Residual	units!R	0.433662864529534	0.0137949135958017	31.4364320963571	P	0	0.425956486932797	Desulfovibrio	NA
Time	Time	0.215864112955843	0.0838326386839889	2.57494117260883	P	0.3	0.212028113842045	Desulfovibrio	2.22044604925031e-16
Age	Age	0.0340262509053734	0.0230891462737484	1.47369030028019	P	0.1	0.0326763587817499	Dorea	0.00709909184776736
Batch	Batch	0.0461101443928054	0.0118173741465455	3.90189426356485	P	0	0.0442808590887003	Dorea	6.00492988667156e-11
Cage	Cage	0.0192431189270453	0.00927211956879469	2.07537432884364	P	0	0.018479704387318	Dorea	0.0116469837892959
Cohort	Cohort	0.0268288687458935	0.016846805397041	1.59251965661132	P	0	0.0257645117379314	Dorea	0.00357320963547014
Diet	Diet.5mo.as.AL	0.0658422751060995	0.048714736786039	1.35158844017339	P	0	0.0632301751479128	Dorea	9.54791801177635e-15
Genetics	vm(Mouse, kinship.mat.x2)	0.108147704048403	0.0298383919812105	3.62444813100197	P	0	0.103857259759113	Dorea	1.195029278378e-05
Mouse	ide(Mouse)	0.033991630954718	0.023916034205521	1.42129044734645	P	0.1	0.0326431122765216	Dorea	0.156052424087995
Residual	units!R	0.704658365426404	0.0221513800604892	31.8110367616907	P	0	0.67670310288573	Dorea	NA
Time	Time	0.00246261290961686	0.00478948601384541	0.514170602544398	P	0.8	0.00236491593502303	Dorea	0.591848432046643
Age	Age	0.135845035356689	0.0794801019509717	1.70917037122684	P	0.3	0.125598938189101	Dubosiella	1.29525201675307e-09
Batch	Batch	0.0440796347615119	0.0109243812886276	4.03497768861282	P	0	0.0407549330549508	Dubosiella	1.31117339208231e-13
Cage	Cage	0.0693630805917425	0.0149159900313514	4.65024986245973	P	0	0.0641313777052871	Dubosiella	8.88178419700125e-16
Cohort	Cohort	0.0100906549476423	0.0120063014068466	0.840446579317768	P	0.7	0.00932956838451048	Dubosiella	0.351954153249591
Diet	Diet.5mo.as.AL	0.105796516986013	0.0775573158297118	1.36410751009363	P	0	0.0978168260817059	Dubosiella	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0175354745231504	0.0167423267944278	1.04737380523396	P	0	0.0162128632449965	Dubosiella	0.235310845703941
Mouse	ide(Mouse)	0.0566968186377051	0.0176592150802207	3.21060808083191	P	0	0.0524204671955658	Dubosiella	0.000310392917672431
Residual	units!R	0.589704965818953	0.0183268819688523	32.1770482737431	P	0	0.545226532255848	Dubosiella	NA
Time	Time	0.0524657147769713	0.0289592576830711	1.81170786044152	P	0.6	0.0485084938880348	Dubosiella	0.000867586382789387
Age	Age	0.00566055862149934	0.00679577150530575	0.832953052803482	P	0.8	0.00536322768046588	Duncaniella	0.224345609148416
Batch	Batch	0.0523583397173576	0.0127763014556532	4.09808268058595	P	0.1	0.0496081245071514	Duncaniella	7.183920125442e-12
Cage	Cage	0.0169446565494511	0.0098772911049759	1.71551656920538	P	0.1	0.0160546082319226	Duncaniella	0.0495553186414844
Cohort	Cohort	7.56356464362712e-08	NA	NA	B	NA	7.16627491598159e-08	Duncaniella	1
Diet	Diet.5mo.as.AL	0.0314447777435655	0.0243366655362245	1.29207420370555	P	0.1	0.0297930846895316	Duncaniella	3.2965700391685e-08
Genetics	vm(Mouse, kinship.mat.x2)	0.141178976393904	0.0335713027032396	4.20534697869441	P	0	0.133763298770514	Duncaniella	4.3916411174294e-08
Mouse	ide(Mouse)	0.0444815026364462	0.0260912970089679	1.70484060723993	P	0	0.0421450323475874	Duncaniella	0.0753281233321632
Residual	units!R	0.747440292107762	0.0234994198423265	31.8067551081195	P	0	0.708179657198931	Duncaniella	NA
Time	Time	0.015929626990076	0.0106611319713784	1.4941778258483	P	0.3	0.0150928949111462	Duncaniella	0.00684138353999952
Age	Age	0.0463312132461761	0.0301135823617439	1.53854870834082	P	0.1	0.0417470855097494	Emergencia	0.00262108840161213
Batch	Batch	0.0534513161225282	0.0121217504828184	4.40953773122875	P	0	0.0481627073506434	Emergencia	1.11022302462516e-16
Cage	Cage	0.0180381944157601	0.00737674541937657	2.44527815320547	P	0	0.0162534497146666	Emergencia	0.00183896733977418
Cohort	Cohort	0.00785670511631071	0.00849815202257972	0.92451924788299	P	0.2	0.0070793427871777	Emergencia	0.245691285109773
Diet	Diet.5mo.as.AL	0.313164754620534	0.22225326667839	1.40904455219413	P	0.3	0.282179439599764	Emergencia	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0319552235278579	0.0173999581904152	1.83651151216332	P	0	0.0287934926722589	Emergencia	0.0439044855377332
Mouse	ide(Mouse)	0.0293012749900401	0.0171806969063843	1.70547650946289	P	0	0.0264021325332948	Emergencia	0.0772923289172766
Residual	units!R	0.593888627460868	0.0185260490472938	32.0569499705399	P	0	0.535127780534062	Emergencia	NA
Time	Time	0.0158198226734069	0.0108070008381485	1.46384949074523	P	0.1	0.0142545692983833	Emergencia	0.0113396845357125
Age	Age	0.163256772698595	0.0917114182717869	1.78011392447103	P	0.7	0.14667453610388	EnterococcusD	1.14813136775638e-09
Batch	Batch	0.0385249890921465	0.010003086408854	3.85131023741302	P	0	0.0346119478542544	EnterococcusD	8.07632849486595e-11
Cage	Cage	0.0298408319718619	0.0110195244218361	2.70799635533543	P	0	0.0268098536684129	EnterococcusD	0.000661488665963605
Cohort	Cohort	6.94625019662597e-08	NA	NA	B	NA	6.24070908918787e-08	EnterococcusD	1
Diet	Diet.5mo.as.AL	0.0132297665258309	0.0118366119306658	1.11769876408263	P	0.3	0.0118859991892734	EnterococcusD	0.0033326939034175
Genetics	vm(Mouse, kinship.mat.x2)	0.144930430835596	0.0332798876453849	4.35489543654439	P	0	0.130209628420087	EnterococcusD	3.1256486510145e-08
Mouse	ide(Mouse)	0.0368349688020478	0.0247020991843977	1.49116755329497	P	0	0.0330935854735769	EnterococcusD	0.127683920510981
Residual	units!R	0.686436557449706	0.0214840174256933	31.9510333588158	P	0	0.616714161161086	EnterococcusD	NA
Time	Time	2.51241295967634e-07	NA	NA	B	NA	2.25722338663549e-07	EnterococcusD	1
Age	Age	7.03742353446907e-08	NA	NA	B	NA	6.76547484053885e-08	ErysipelatoclostridiaceaeNOV	1
Batch	Batch	0.0190740887090422	0.00795341943299279	2.39822492322209	P	0.2	0.0183370045351359	ErysipelatoclostridiaceaeNOV	0.00201484626838999
Cage	Cage	3.52022209880351e-07	NA	NA	B	NA	3.38418938776587e-07	ErysipelatoclostridiaceaeNOV	1
Cohort	Cohort	0.0150145063943928	0.0107466613436999	1.39713218033011	P	0.3	0.0144342975460887	ErysipelatoclostridiaceaeNOV	0.0232991147790733
Diet	Diet.5mo.as.AL	0.0251528044130328	0.0195195974158027	1.28859237602255	P	0	0.0241808191011778	ErysipelatoclostridiaceaeNOV	4.76712211927577e-08
Genetics	vm(Mouse, kinship.mat.x2)	0.184537311924635	0.038310110419753	4.81693500495593	P	0	0.17740619629496	ErysipelatoclostridiaceaeNOV	2.13317696839965e-10
Mouse	ide(Mouse)	0.0733234377615179	0.0271332994597574	2.70234137467385	P	0	0.0704899841494037	ErysipelatoclostridiaceaeNOV	0.00369422337862957
Residual	units!R	0.69544641318318	0.0217635007090504	31.9547127312095	P	0	0.668572125620794	ErysipelatoclostridiaceaeNOV	NA
Time	Time	0.0276475572698652	0.0128019340382959	2.159639097277	P	0	0.0265791666787526	ErysipelatoclostridiaceaeNOV	1.70443337221826e-09
Age	Age	0.0137567717999911	0.0115446315680122	1.19161635596135	P	0.5	0.0133005140702719	Erysipelatoclostridium	0.00584696328152845
Batch	Batch	0.0336139689899693	0.0100895193072402	3.33157288928997	P	0.1	0.0324991265399243	Erysipelatoclostridium	1.8654127109663e-07
Cage	Cage	0.0343236584829852	0.0119868322538789	2.86344696880848	P	0.1	0.0331852784383942	Erysipelatoclostridium	0.000131112456252303
Cohort	Cohort	0.0268275199964907	0.0176349582607489	1.52126926527534	P	0.3	0.0259377572276119	Erysipelatoclostridium	0.00989918078940399
Diet	Diet.5mo.as.AL	0.0188000490302664	0.0157302449444989	1.19515297419707	P	0	0.0181765257346947	Erysipelatoclostridium	0.000173169697796127
Genetics	vm(Mouse, kinship.mat.x2)	0.129232663392271	0.0345060133642901	3.7452215075652	P	0.2	0.124946526901663	Erysipelatoclostridium	1.56037956573485e-05
Mouse	ide(Mouse)	0.055067554123972	0.0267195714737949	2.06094450945739	P	0.3	0.0532411810772223	Erysipelatoclostridium	0.0342292552203419
Residual	units!R	0.716899039996862	0.0224347789841155	31.9548073330452	P	0	0.693122333282354	Erysipelatoclostridium	NA
Time	Time	0.00578254074151833	0.00528304117105434	1.09454773383193	P	0	0.00559075672786366	Erysipelatoclostridium	0.0612525630941279
Age	Age	0.073373346026782	0.0447222024032852	1.64064697362472	P	0.2	0.066369125863829	ErysipelotrichaceaeNOV	0.00125826070859325
Batch	Batch	0.0243144891593877	0.00891091830133003	2.72861767296852	P	0.1	0.0219934278415637	ErysipelotrichaceaeNOV	0.000269665682253284
Cage	Cage	0.0375452019602796	0.0105513490890948	3.5583318913298	P	0	0.0339611366990832	ErysipelotrichaceaeNOV	2.9371440479764e-07
Cohort	Cohort	0.00702108190388379	0.00788675136250649	0.890237511133154	P	0.1	0.00635084937259134	ErysipelotrichaceaeNOV	0.249351300416376
Diet	Diet.5mo.as.AL	0.197272453451856	0.140877616128772	1.4003108433602	P	0.4	0.178440823563281	ErysipelotrichaceaeNOV	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0217875718297315	0.0159242257929833	1.36820289494587	P	0	0.0197077300591805	ErysipelotrichaceaeNOV	0.0953791691900919
Mouse	ide(Mouse)	0.0262977208523724	0.017596495080782	1.49448630148474	P	0	0.0237873402222364	ErysipelotrichaceaeNOV	0.103115962695928
Residual	units!R	0.697618074105534	0.0215762823524031	32.3326355630415	P	0	0.631023447510382	ErysipelotrichaceaeNOV	NA
Time	Time	0.0203043746217904	0.0117987143580421	1.7208972101228	P	0.1	0.0183661188678524	ErysipelotrichaceaeNOV	0.000258232374486633
Age	Age	0.0834574875260158	0.0514189528530773	1.62308804235054	P	0.2	0.0783450034056625	Escherichia	4.43836518181362e-05
Batch	Batch	0.0516026402444727	0.012167672629593	4.24096224605597	P	0	0.0484415376683146	Escherichia	1.49880108324396e-14
Cage	Cage	0.0283664813344412	0.0110597856691976	2.56483101778764	P	0	0.0266287920069567	Escherichia	0.00136542767486469
Cohort	Cohort	6.91149900454422e-08	NA	NA	B	NA	6.48811064292412e-08	Escherichia	0.993049346292099
Diet	Diet.5mo.as.AL	0.0415593084313111	0.031845854112383	1.30501472137157	P	0	0.0390134457327521	Escherichia	5.96584670553568e-09
Genetics	vm(Mouse, kinship.mat.x2)	0.109638701072365	0.0303792913950511	3.60899468149626	P	0	0.10292239394613	Escherichia	5.55253764644714e-06
Mouse	ide(Mouse)	0.0635068680999384	0.0253566586482463	2.50454403243428	P	0	0.0596165298652402	Escherichia	0.00888487428015017
Residual	units!R	0.683002404059802	0.0214793525782797	31.7980908209712	P	0	0.641162671659154	Escherichia	NA
Time	Time	0.00412207302384785	0.00493687171091475	0.834956479572785	P	0.1	0.00386956083468341	Escherichia	0.23992363228768
Age	Age	0.116531639278458	0.0809925752518017	1.43879409830058	P	0.6	0.10395279991262	EubacteriumF	1
Batch	Batch	0.0314786627505384	0.00990618494448496	3.17767767581034	P	0	0.0280807439995266	EubacteriumF	1.47925830140672e-07
Cage	Cage	0.0206010271106499	0.0102673057225997	2.00646865567705	P	0	0.0183772790161352	EubacteriumF	0.0159266969084458
