feature	full.pathway.name	is.community.feat	solution.age	std.error.age	pval.age	padj.age
PWY5838	PWY-5838: superpathway of menaquinol-8 biosynthesis I	N	0.0606511865814831	0.01600418629735	0.000153024445072855	0.000494916898929323
PWY5840	PWY-5840: superpathway of menaquinol-7 biosynthesis	N	0.0802001360603821	0.0159649795393742	5.29284368345631e-07	5.42894537817376e-06
PWY5845	PWY-5845: superpathway of menaquinol-9 biosynthesis	N	0.0490831209825644	0.0157973983344386	0.00190276568217655	0.00435091006306613
PWY5850	PWY-5850: superpathway of menaquinol-6 biosynthesis	N	0.0773005206704522	0.016207264480559	1.91146235962921e-06	1.47773259826534e-05
PWY5855	PWY-5855: ubiquinol-7 biosynthesis (early decarboxylation)	N	0.0743617707918301	0.0156932590570106	2.22658869245699e-06	1.56734380508247e-05
PWY5856	PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)	N	0.0743617707918301	0.0156932590570106	2.22658869245699e-06	1.56734380508247e-05
PWY5857	PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)	N	0.0743617707918301	0.0156932590570106	2.22658869245699e-06	1.56734380508247e-05
PWY5860	PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	N	0.0779541647446045	0.016203956930633	1.55757759631284e-06	1.36383013921051e-05
PWY5861	PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	N	0.0618083960668472	0.016009557256465	0.00011482275177495	0.00039258445606864
PWY5862	PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	N	0.0499182158036484	0.0158039644261662	0.001596981674349	0.00369881561994381
PWY5863	PWY-5863: superpathway of phylloquinol biosynthesis	N	0.061958095776916	0.0161132673816684	0.00012233331399503	0.000410445417983324
PWY5896	PWY-5896: superpathway of menaquinol-10 biosynthesis	N	0.0752952436876498	0.0161958532970819	3.44033593120374e-06	2.37515499865797e-05
PWY5897	PWY-5897: superpathway of menaquinol-11 biosynthesis	N	0.0591123780179643	0.0160304636919928	0.000229444057622347	0.000680747245342337
PWY5898	PWY-5898: superpathway of menaquinol-12 biosynthesis	N	0.0591123780179643	0.0160304636919928	0.000229444057622347	0.000680747245342337
PWY5899	PWY-5899: superpathway of menaquinol-13 biosynthesis	N	0.0591123780179643	0.0160304636919928	0.000229444057622347	0.000680747245342337
PWY5910	PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	N	0.0773085083454422	0.0175278595528544	1.06020135436183e-05	5.85557363409074e-05
PWY5913	PWY-5913: partial TCA cycle (obligate autotrophs)	N	-0.00994410684548812	0.0149381641003989	0.505650139284257	0.599103630373096
PWY5918	PWY-5918: superpathway of heme b biosynthesis from glutamate	N	0.0684705165274665	0.0167196322355844	4.30028088399589e-05	0.000181623627924062
PWY5920	PWY-5920: superpathway of heme b biosynthesis from glycine	N	0.04487518528791	0.0166218027145886	0.00696740594634615	0.0145424345042922
PWY5941	PWY-5941: glycogen degradation II	N	-0.0273181628815526	0.0151806061919519	0.0720062465053774	0.113523009215394
PWY5971	PWY-5971: palmitate biosynthesis (type II fatty acid synthase)	N	0.00774130960381868	0.0171800451620429	0.652302948340935	0.743418280807605
PWY5973	PWY-5973: cis-vaccenate biosynthesis	N	0.0021557353161436	0.012949315141348	0.867791490457812	0.919679287610662
PWY5989	PWY-5989: stearate biosynthesis II (bacteria and plants)	N	0.0129859993787689	0.0170056651847617	0.445134083630708	0.538057697048566
PWY5994	PWY-5994: palmitate biosynthesis I (animals and fungi)	N	-0.0527456133519164	0.0160929648611635	0.00105584742708796	0.00257856616547332
PWY6113	PWY-6113: superpathway of mycolate biosynthesis	N	0.0114602023483866	0.0171825334784542	0.504830630195318	0.599103630373096
PWY6121	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	N	0.0242127561041172	0.0160708431019972	0.131983637136637	0.191056958596987
PWY6122	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	N	-0.0191664950841194	0.0163692424543561	0.241713344900328	0.317857475528271
PWY6123	PWY-6123: inosine-5'-phosphate biosynthesis I	N	-0.0105472450166611	0.0162402923587287	0.516084472814418	0.607456805706152
PWY6124	PWY-6124: inosine-5'-phosphate biosynthesis II	N	-0.00925062372177382	0.0160608165193241	0.564663921339124	0.658163466755667
PWY6125	PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	N	0.0334797124054804	0.0159896577359239	0.0363361806814749	0.0621175660221404
PWY6126	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	N	0.0594124403767788	0.0163516810611472	0.000283164099843386	0.00081980574067561
PWY6143	PWY-6143: CMP-pseudaminate biosynthesis	N	0.00813409879035198	0.0166424909854535	0.62504186171173	0.716901049055946
PWY6147	PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	N	-0.0218756532647221	0.0146270600369148	0.134845296376971	0.19363784559733
PWY6151	PWY-6151: S-adenosyl-L-methionine salvage I	N	-0.0693886648667532	0.0162466682035533	1.99061584359171e-05	0.000100652265894285
PWY6163	PWY-6163: chorismate biosynthesis from 3-dehydroquinate	N	-0.0435425237226374	0.016782469212384	0.00950611530772004	0.0193837922318804
PWY6167	PWY-6167: flavin biosynthesis II (archaea)	N	0.109525781076009	0.0171148621448352	1.75286435732014e-10	1.25855660855586e-08
PWY6168	PWY-6168: flavin biosynthesis III (fungi)	N	-0.0529114090103739	0.0163781085557699	0.0012449901151127	0.00297967634216973
PWY621	PWY-621: sucrose degradation III (sucrose invertase)	N	0.027144563248097	0.0157200004701117	0.0842873307122644	0.130081715950322
PWY622	PWY-622: starch biosynthesis	N	-0.0652925918103723	0.0155637254272738	2.78437126272721e-05	0.000128152472220393
PWY6263	PWY-6263: superpathway of menaquinol-8 biosynthesis II	N	0.0505250697902474	0.0156579645943196	0.00126175975458538	0.00299981292646458
PWY6270	PWY-6270: isoprene biosynthesis I	N	-0.062730881250487	0.0158265744261524	7.50753013185605e-05	0.000283398263030556
PWY6277	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	N	-0.0191664950841194	0.0163692424543561	0.241713344900328	0.317857475528271
PWY6282	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	N	0.0133974416532912	0.016866199763623	0.427046570888134	0.523241361600137
PWY6284	PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	N	0.0139312475134526	0.0171227229168975	0.415915225302065	0.51134782836795
PWY6285	PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	N	0.0574173206180543	0.0159442771005257	0.000320605770458575	0.000899198996833035
PWY6305	PWY-6305: superpathway of putrescine biosynthesis	N	0.00440599017818898	0.0169578820057069	0.795016264490369	0.872816021260068
PWY6317	PWY-6317: D-galactose degradation I (Leloir pathway)	N	-0.016047369222422	0.0143168879177931	0.262408907972462	0.341321731746789
PWY6318	PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)	N	0.0163825726557548	0.0169016966718399	0.332463778133798	0.421747336925913
PWY6349	PWY-6349: CDP-archaeol biosynthesis	N	0.103567650871534	0.0170994938405263	1.52713691591444e-09	3.6549476854219e-08
PWY6353	PWY-6353: purine nucleotides degradation II (aerobic)	N	0.0318248788738953	0.0150674175191011	0.0347325942684534	0.0599471218383402
PWY6385	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	N	-0.0224913761297883	0.0166591162510963	0.177060741128688	0.243543318257468
PWY6386	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	N	-0.0416395954917231	0.0169266007408677	0.0139345926553245	0.0275607078537841
PWY6387	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	N	-0.0326606839483561	0.0169225029446278	0.0536743524097865	0.0879867238133029
PWY6435	PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)	N	-0.085983720734398	0.0177498658180342	1.33208206502211e-06	1.19554365335734e-05
PWY6470	PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	N	0.0215313820668142	0.0141560487364977	0.128336445364835	0.186529489416906
PWY6471	PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	N	-0.00244316608931879	0.0132577395344989	0.853801160501433	0.917708432994055
PWY6478	PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	N	-0.0426580525400174	0.0158965796947311	0.00731555712857273	0.0151808382032232
PWY6507	PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	N	0.000420554995239324	0.0156964901359001	0.97862620286664	0.991338307155011
PWY6519	PWY-6519: 8-amino-7-oxononanoate biosynthesis I	N	0.0160813275163865	0.0162311095458379	0.321855929689481	0.411196721560582
PWY6527	PWY-6527: stachyose degradation	N	-0.0063188100859549	0.0141927065279991	0.65618768426573	0.745479046365181
PWY6531	PWY-6531: mannitol cycle	N	0.00272061784558601	0.015993003137303	0.86492979196694	0.919679287610662
PWY6545	PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	N	0.0654513407335536	0.0175032910879528	0.000187842748748389	0.000581340920695445
PWY6549	PWY-6549: L-glutamine biosynthesis III	N	0.00916848996768639	0.0145406079943681	0.528374019073402	0.6198897805469
PWY6572	PWY-6572: chondroitin sulfate degradation I (bacterial)	N	-0.0200311619752166	0.0134793065807657	0.137338133596416	0.195652341115529
PWY6588	PWY-6588: pyruvate fermentation to acetone	N	0.100490578337682	0.0160119509595113	3.836135538005e-10	1.72146582267975e-08
PWY6590	PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	N	0.0353892351470184	0.0149224727172893	0.0177601012325753	0.0339142358643325
PWY6595	PWY-6595: superpathway of guanosine nucleotides degradation (plants)	N	0.000968431167526008	0.0167456498302177	0.953885456947997	0.975626436023735
PWY6606	PWY-6606: guanosine nucleotides degradation II	N	0.041591610444226	0.0149299792155309	0.00536449784614931	0.0116015344986
PWY6608	PWY-6608: guanosine nucleotides degradation III	N	0.0562548116783277	0.0164095527738963	0.00061372746903245	0.00155160677030035
PWY6609	PWY-6609: adenine and adenosine salvage III	N	0.0359716004781591	0.0171191024766807	0.0356800771705333	0.0612877880584758
PWY6612	PWY-6612: superpathway of tetrahydrofolate biosynthesis	N	-0.00396769388539323	0.0164647615744892	0.809581960669548	0.878825285600427
PWY6628	PWY-6628: superpathway of L-phenylalanine biosynthesis	N	0.0613776974864224	0.0168126523689996	0.000264842445078199	0.000772995429130678
PWY6629	PWY-6629: superpathway of L-tryptophan biosynthesis	N	0.0693946925746201	0.0165392467212639	2.77758636120528e-05	0.000128152472220393
PWY6630	PWY-6630: superpathway of L-tyrosine biosynthesis	N	0.0762613654196744	0.0165458367975058	4.16838427513973e-06	2.72081809959121e-05
PWY66389	PWY66-389: phytol degradation	N	0.0635029446635759	0.0159430996758446	6.92075161770803e-05	0.000270059764212737
PWY66391	PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome)	N	-0.0257402816575986	0.0165570978121494	0.120110256811712	0.176719599161494
PWY66398	PWY66-398: TCA cycle III (animals)	N	0.0661930049121868	0.0157710732378418	2.76191258128271e-05	0.000128152472220393
PWY66399	PWY66-399: gluconeogenesis III	N	0.0601857146069189	0.0156441088845394	0.000121302791384805	0.000410445417983324
PWY66400	PWY66-400: glycolysis VI (metazoan)	N	0.0255033562770516	0.0161559541234031	0.114512481355788	0.169875953746809
PWY66409	PWY66-409: superpathway of purine nucleotide salvage	N	0.0559707496272534	0.0158936095166327	0.00043364512058548	0.00116178058425513
PWY66422	PWY66-422: D-galactose degradation V (Leloir pathway)	N	-0.014669450606021	0.0129976536476823	0.259123003042705	0.339507876249383
PWY6690	PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	N	0.0422464857353501	0.0155790360412959	0.00672079222581795	0.014194668336197
PWY6700	PWY-6700: queuosine biosynthesis I (de novo)	N	0.00267238891508404	0.0161331254243296	0.86844367270199	0.919679287610662
PWY6703	PWY-6703: preQ0 biosynthesis	N	-0.018674320364131	0.0149138636220187	0.2105884677327	0.284215262842253
PWY6708	PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)	N	0.0743617707918301	0.0156932590570106	2.22658869245699e-06	1.56734380508247e-05
PWY6731	PWY-6731: starch degradation III	N	-0.00607161120932226	0.0170257982432031	0.721400801642508	0.809321524342688
PWY6737	PWY-6737: starch degradation V	N	-0.0425508301616815	0.0148223814316567	0.00411643576821093	0.00906626037293083
PWY6749	PWY-6749: CMP-legionaminate biosynthesis I	N	-0.0174507506380547	0.0164631683643916	0.289213550677518	0.373480808249025
PWY6803	PWY-6803: phosphatidylcholine acyl editing	N	0.0628087239541611	0.0160935325582788	9.66472464864987e-05	0.000343528331570822
PWY6823	PWY-6823: molybdopterin biosynthesis	N	0.062446455596248	0.0164187463009655	0.000144839560202333	0.000472703655569431
PWY6859	PWY-6859: all-trans-farnesol biosynthesis	N	0.0044933181943203	0.0153806851098581	0.770194132683286	0.853394116152159
PWY6891	PWY-6891: thiazole biosynthesis II (Bacillus)	N	0.00394111849188743	0.0164159875070858	0.810281809286188	0.878825285600427
PWY6892	PWY-6892: thiazole biosynthesis I (E. coli)	N	-0.0142658503348094	0.014894423853794	0.338221083315737	0.42754003137447
PWY6895	PWY-6895: superpathway of thiamine diphosphate biosynthesis II	N	0.00895849565416668	0.0165964498891628	0.589375750078636	0.68034049607148
PWY6897	PWY-6897: thiamine diphosphate salvage II	N	-0.0860078797296236	0.0166450229250691	2.49055499667355e-07	2.70942195092668e-06
PWY6901	PWY-6901: superpathway of glucose and xylose degradation	N	-0.00300396762786638	0.0159968506618998	0.85105454539471	0.917503248638742
PWY6936	PWY-6936: seleno-amino acid biosynthesis (plants)	N	-0.0618247416546069	0.015958495604069	0.00010869573426877	0.000378852122354257
PWY6969.TCA.cycle.V.2oxoglutarate	NA	N	0.0797299269951297	0.0167245173155834	1.93463599215797e-06	1.47773259826534e-05
PWY7003	PWY-7003: glycerol degradation to butanol	N	0.0322827877056758	0.0143195093820128	0.024219705742878	0.0445890992907343
PWY7013	PWY-7013: (S)-propane-1,2-diol degradation	N	0.0124487223302587	0.0146446487468086	0.395345471202417	0.487728605366556
PWY7046	PWY-7046: 4-coumarate degradation (anaerobic)	N	0.0418396517414046	0.0170145915490292	0.013972280861807	0.0275607078537841
PWY7094	PWY-7094: fatty acid salvage	N	0.0560932980599143	0.0161080063785469	0.000502291891117157	0.0013066868761671
PWY7111	PWY-7111: pyruvate fermentation to isobutanol (engineered)	N	-0.0711187454906638	0.0159121374483176	8.05377510536556e-06	4.81884210471039e-05
PWY7115	PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	N	-0.0365404485006365	0.0157083781256755	0.0200577872715246	0.0373095628522142
PWY7117	PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	N	-0.013712360472942	0.0149678527462112	0.359657466115222	0.449885123119738
PWY7184	PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	N	0.0600769120217422	0.0167789924208337	0.000347084810482042	0.000951171350863
PWY7187	PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	N	0.0758684298520923	0.0177301707607249	1.92568316525023e-05	9.8760036617833e-05
PWY7196	PWY-7196: superpathway of pyrimidine ribonucleosides salvage	N	-0.0068741326378728	0.0137473429890394	0.617078321136972	0.710035632333887
PWY7197	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	N	0.0643506850367605	0.0171792553390482	0.000182531932621437	0.000569817076618225
PWY7198	PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	N	-0.0409251413954937	0.0166923174677581	0.0142589300457131	0.0279724365377651
PWY7199	PWY-7199: pyrimidine deoxyribonucleosides salvage	N	0.0311459059827902	0.0147365419446027	0.0346170049749489	0.0599471218383402
PWY7200	PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage	N	0.0722328105952948	0.0176088428268873	4.19613774695092e-05	0.000179334934661355
PWY7204	PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	N	0.0443958066001675	0.0161608260706825	0.0060383824854094	0.0129807144446825
PWY7208	PWY-7208: superpathway of pyrimidine nucleobases salvage	N	0.0299032666904886	0.0164380964876702	0.0689641979147314	0.109549323236233
PWY7209	PWY-7209: superpathway of pyrimidine ribonucleosides degradation	N	-0.0788991102820914	0.0164562240863066	1.68937298088881e-06	1.39426895361365e-05
PWY7210	PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	N	0.031885272186098	0.0161013616067682	0.0477407374022574	0.0797159289646996
PWY7211	PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	N	-0.0101941702141371	0.0150418364052906	0.49798679242074	0.594396023119266
PWY7219	PWY-7219: adenosine ribonucleotides de novo biosynthesis	N	0.00424902883180322	0.0168295648922923	0.800687355404984	0.875330320190002
PWY7220	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	N	0.0559899059574898	0.0162737461051464	0.000586449643098275	0.00150382444194486
PWY7221	PWY-7221: guanosine ribonucleotides de novo biosynthesis	N	-0.0463779477382143	0.017102794826686	0.00672170923998186	0.014194668336197
PWY7222	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	N	0.0559899059574898	0.0162737461051464	0.000586449643098275	0.00150382444194486
PWY7228	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	N	0.0306688405825484	0.015566729601838	0.0488882027146405	0.0812540035859071
PWY7229	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	N	0.0616987506013916	0.0165693366921704	0.000199018829052664	0.000610664612221422
PWY7234	PWY-7234: inosine-5'-phosphate biosynthesis III	N	0.0435215327544308	0.0167862281333436	0.00955691149037	0.0193837922318804
PWY7237	PWY-7237: myo-, chiro- and scyllo-inositol degradation	N	-0.061458571703856	0.0170361412550735	0.00031283132403709	0.000891320994677105
PWY724	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	N	-0.044199144000222	0.0157548604519209	0.0050486814948104	0.0109847070099208
PWY7242	PWY-7242: D-fructuronate degradation	N	0.00721631646477824	0.0165129105921814	0.66212703306228	0.749853643121005
PWY7254	PWY-7254: TCA cycle VII (acetate-producers)	N	0.0605223164252009	0.0158465761446979	0.000135831832387962	0.000451515072474799
PWY7269	PWY-7269: mitochondrial NADPH production (yeast)	N	0.0543657596881723	0.0155534212301008	0.000478330276854416	0.00125343481307106
PWY7282	PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	N	0.0233107127381775	0.0152321915618619	0.126005423695035	0.183885963847632
PWY7286	PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	N	0.113315878929569	0.017119836207802	4.13057075606029e-11	3.70718725356411e-09
PWY7288	PWY-7288: fatty acid &beta;-oxidation (peroxisome, yeast)	N	-0.0282367794598318	0.0165753283008672	0.08854292377056	0.135841494160816
PWY7312	PWY-7312: dTDP-&beta;-D-fucofuranose biosynthesis	N	-0.0630931364126066	0.0165585026408455	0.000140834490295395	0.000463849376294008
PWY7315	PWY-7315: dTDP-N-acetylthomosamine biosynthesis	N	0.0528812161007624	0.0176850546555492	0.00280855399918077	0.00622389435620924
PWY7316	PWY-7316: dTDP-N-acetylviosamine biosynthesis	N	0.0145725302405927	0.0167744345826235	0.385044221749683	0.476658191752194
PWY7323	PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	N	0.0217622155007912	0.0147863635618679	0.141158144597563	0.198910681456926
PWY7328	PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	N	-0.000120926918402026	0.0171958493220734	0.994389409349188	0.994389409349188
PWY7332	PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	N	0.00157724698437127	0.0147620129545357	0.914917192458606	0.947614865899167
PWY7357	PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	N	-0.087452274659873	0.0156449355829268	2.42108798231588e-08	4.345852928257e-07
PWY7371	PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	N	0.0204338209029665	0.0162390547027102	0.20835278194678	0.282259051769411
PWY7383	PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	N	0.0816238052573334	0.0158388178929486	2.67857840988504e-07	2.82826367396685e-06
PWY7385	PWY-7385: 1,3-propanediol biosynthesis (engineered)	N	0.0338202406844458	0.0167436241130114	0.043460581389854	0.0735959845233849
PWY7388	PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	N	-0.000152318522123806	0.0171116731092565	0.992898217142792	0.994389409349188
PWY7392	PWY-7392: taxadiene biosynthesis (engineered)	N	-0.0348535154338391	0.0168273357913909	0.0383988612362135	0.0653326596388655
PWY7400	PWY-7400: L-arginine biosynthesis IV (archaebacteria)	N	0.0213590832204504	0.0130433227700289	0.101592569412761	0.153242573189837
PWY7456	PWY-7456: &beta;-(1,4)-mannan degradation	N	0.0297184937575847	0.0162536369292253	0.0675590644325518	0.108275464871813
PWY7539	PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	N	-0.0215823847393968	0.0144211813990868	0.134580828744924	0.19363784559733
PWY7560	PWY-7560: methylerythritol phosphate pathway II	N	-0.0668750064675956	0.0158680353958361	2.55796818190227e-05	0.000122441410307055
PWY7663	PWY-7663: gondoate biosynthesis (anaerobic)	N	-0.00161533482218959	0.012909283387875	0.900427010395066	0.941311229836861
PWY7664	PWY-7664: oleate biosynthesis IV (anaerobic)	N	0.0127947729337512	0.0168275862131015	0.447093102366184	0.538612160233088
PWY821	PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	N	0.103400202640385	0.0168966430056602	1.02681625058672e-09	3.07189194967195e-08
PWY841	PWY-841: superpathway of purine nucleotides de novo biosynthesis I	N	0.043636225984573	0.0166606711473358	0.00884886761866944	0.0181528198577276
PWYG321	PWYG-321: mycolate biosynthesis	N	0.0133280320436095	0.0169094574242934	0.430626236314513	0.525832717132347
PYRIDNUCSALPWY	PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)	N	-0.0172209554250828	0.016121369747033	0.285490513871823	0.370003951191279
PYRIDNUCSYNPWY	PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)	N	-0.0956819920050522	0.0160344975560907	2.61696328984471e-09	5.60324923865104e-08
PYRIDOXSYNPWY	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	N	0.0199828501422029	0.014117307049613	0.157002087296347	0.218464144726312
REDCITCYC	REDCITCYC: TCA cycle VI (Helicobacter)	N	0.074976678709754	0.0162298557925559	3.9619819547076e-06	2.68368211649062e-05
RHAMCATPWY	RHAMCAT-PWY: L-rhamnose degradation I	N	-0.00798318150488482	0.0143899070040732	0.579077879262308	0.670609544048931
RIBOSYN2PWY	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	N	-0.0564368282660083	0.0157606054322396	0.000346414177617483	0.000951171350863
RUMPPWY	RUMP-PWY: formaldehyde oxidation I	N	0.0196621024355524	0.0141549665997363	0.164889866959795	0.228553908257012
SALVADEHYPOXPWY	SALVADEHYPOX-PWY: adenosine nucleotides degradation II	N	0.075764156291193	0.0158251386425845	1.74769088893076e-06	1.39426895361365e-05
SERGLYSYNPWY	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	N	-0.0207801199127494	0.0143058353115994	0.146421806388506	0.205333705052632
SO4ASSIMPWY	SO4ASSIM-PWY: assimilatory sulfate reduction I	N	0.0914193599034812	0.0169790153943226	7.68507231385368e-08	1.10154404960596e-06
SULFATECYSPWY	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	N	0.0916110435238061	0.0171776767188308	1.01804260861827e-07	1.305276058907e-06
TCA	TCA: TCA cycle I (prokaryotic)	N	0.0549159238302864	0.0163780828760977	0.000806704568868449	0.00198360917961488
TCAGLYOXBYPASS	TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	N	0.0596624061276164	0.0158062650965922	0.000162532797819199	0.000511835740500811
TEICHOICACIDPWY	TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis	N	-0.0175505813055097	0.0133852059585999	0.189866317392005	0.25818942402928
THISYNARAPWY	THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	N	-0.0974249984765723	0.0160253176931509	1.31597109176986e-09	3.60026904453972e-08
THISYNPWY	THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I	N	-0.014027268132669	0.0144359337806923	0.331261811275794	0.421712731375922
THREOCATPWY	THREOCAT-PWY: superpathway of L-threonine metabolism	N	0.0370522356272941	0.0155549483252627	0.0172632150690058	0.033319861342866
THRESYNPWY	THRESYN-PWY: superpathway of L-threonine biosynthesis	N	-0.0828777956246306	0.0158858984399745	1.90765754760071e-07	2.28283019862886e-06
TRNACHARGINGPWY	TRNA-CHARGING-PWY: tRNA charging	N	0.0364818816814787	0.0171584746890255	0.0335495480980928	0.0587526232547089
TRPSYNPWY	TRPSYN-PWY: L-tryptophan biosynthesis	N	-0.0316119684845631	0.0158721520222384	0.0464743937420312	0.0779640530532205
UBISYNPWY	UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)	N	0.0778217901181711	0.0157473139892602	8.04534730781397e-07	7.95985564591892e-06
UDPNAGSYNPWY	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	N	0.0212216975284923	0.0148580811499442	0.153283650232529	0.214119962776179
Uniqueness	NA	Y	0.0495521517593821	0.0141109183736711	0.000450189412326653	0.00119717036315014
VALSYNPWY	VALSYN-PWY: L-valine biosynthesis	N	-0.0735164919779841	0.0159442190737056	4.13261877633008e-06	2.72081809959121e-05
X1CMET2PWY	1CMET2-PWY: folate transformations III (E. coli)	N	-0.0400938193979297	0.0170499762575506	0.018742833049698	0.0354140898149556
